StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_261_P1				30				-108	17	260.27	149.08	
MAP Protocol	VS_A	ADMI_261_P1				46				-118	42	260.04	148.90	
MAP Protocol	VS_A	ADMI_261_P1				63				-155	18	259.82	148.80	
MAP Protocol	VS_A	ADMI_261_P1				80				251	337	259.67	149.50	
MAP Protocol	VS_A	ADMI_261_P1				96				-91	65	259.50	148.58	
MAP Protocol	VS_A	ADMI_261_P1				113				252	333	259.46	149.42	
MAP Protocol	VS_A	ADMI_261_P1				130				220	309	258.23	154.88	
MAP Protocol	VS_A	ADMI_261_P1				146				234	316	258.21	155.75	
MAP Protocol	VS_A	ADMI_261_P1				163				220	309	258.21	155.82	
MAP Protocol	VS_A	ADMI_261_P1				180				229	328	258.16	155.98	
MAP Protocol	VS_A	ADMI_261_P1				196				230	321	258.17	156.46	
MAP Protocol	VS_A	ADMI_261_P1				213				230	322	258.22	156.56	
MAP Protocol	VS_A	ADMI_261_P1				230				229	323	258.30	156.39	
MAP Protocol	VS_A	ADMI_261_P1				246				226	322	258.38	156.47	
MAP Protocol	VS_A	ADMI_261_P1				263				231	324	258.44	156.32	
MAP Protocol	VS_A	ADMI_261_P1				280				229	323	258.56	156.30	
MAP Protocol	VS_A	ADMI_261_P1				296				229	320	258.68	156.08	
MAP Protocol	VS_A	ADMI_261_P1				313				229	322	258.82	155.91	
MAP Protocol	VS_A	ADMI_261_P1				330				228	321	258.95	155.88	
MAP Protocol	VS_A	ADMI_261_P1				346				229	322	259.08	155.84	
MAP Protocol	VS_A	ADMI_261_P1				363				231	324	259.21	155.72	
MAP Protocol	VS_A	ADMI_261_P1				379				231	321	259.36	155.70	
MAP Protocol	VS_A	ADMI_261_P1				396				230	322	259.52	155.75	
MAP Protocol	VS_A	ADMI_261_P1				413				229	322	259.69	155.76	
MAP Protocol	VS_A	ADMI_261_P1				429				229	318	259.82	155.85	
MAP Protocol	VS_A	ADMI_261_P1				446				228	323	259.92	155.94	
MAP Protocol	VS_A	ADMI_261_P1				463				264	345			
MAP Protocol	VS_A	ADMI_261_P1				479								
MAP Protocol	VS_A	ADMI_261_P1				496								
MAP Protocol	VS_A	ADMI_261_P1				513								
MAP Protocol	VS_A	ADMI_261_P1				529								
MAP Protocol	VS_A	ADMI_261_P1				546								
MAP Protocol	VS_A	ADMI_261_P1				563								
MAP Protocol	VS_A	ADMI_261_P1				579								
MAP Protocol	VS_A	ADMI_261_P1				596								
MAP Protocol	VS_A	ADMI_261_P1				613								
MAP Protocol	VS_A	ADMI_261_P1				624	Instruction Element							
MAP Protocol	VS_A	ADMI_261_P1				629								
MAP Protocol	VS_A	ADMI_261_P1				646								
MAP Protocol	VS_A	ADMI_261_P1				663								
MAP Protocol	VS_A	ADMI_261_P1				679								
MAP Protocol	VS_A	ADMI_261_P1				696								
MAP Protocol	VS_A	ADMI_261_P1				713								
MAP Protocol	VS_A	ADMI_261_P1				729								
MAP Protocol	VS_A	ADMI_261_P1				746								
MAP Protocol	VS_A	ADMI_261_P1				762								
MAP Protocol	VS_A	ADMI_261_P1				779								
MAP Protocol	VS_A	ADMI_261_P1				796								
MAP Protocol	VS_A	ADMI_261_P1				812								
MAP Protocol	VS_A	ADMI_261_P1				829				788	611	260.34	154.39	
MAP Protocol	VS_A	ADMI_261_P1				846				795	598	260.45	154.28	
MAP Protocol	VS_A	ADMI_261_P1				862				793	602	260.63	154.29	
MAP Protocol	VS_A	ADMI_261_P1				880				790	599	260.78	154.28	
MAP Protocol	VS_A	ADMI_261_P1				896				795	604	260.95	154.42	
MAP Protocol	VS_A	ADMI_261_P1				913				782	603	261.12	154.60	
MAP Protocol	VS_A	ADMI_261_P1				929				769	521	261.05	155.01	
MAP Protocol	VS_A	ADMI_261_P1				946				712	421	260.90	155.12	
MAP Protocol	VS_A	ADMI_261_P1				962								
MAP Protocol	VS_A	ADMI_261_P1				979				712	419	260.95	155.29	
MAP Protocol	VS_A	ADMI_261_P1				996								
MAP Protocol	VS_A	ADMI_261_P1				1012				708	417	260.92	155.36	
MAP Protocol	VS_A	ADMI_261_P1				1029				709	416	260.92	155.33	
MAP Protocol	VS_A	ADMI_261_P1				1046				711	420	260.93	155.31	
MAP Protocol	VS_A	ADMI_261_P1				1062				704	418	260.90	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1079								
MAP Protocol	VS_A	ADMI_261_P1				1096				706	410	260.77	155.14	
MAP Protocol	VS_A	ADMI_261_P1				1112				708	379	260.75	155.24	
MAP Protocol	VS_A	ADMI_261_P1				1129				685	375	260.74	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1146				684	376	260.69	155.25	
MAP Protocol	VS_A	ADMI_261_P1				1162				685	378	260.68	155.28	
MAP Protocol	VS_A	ADMI_261_P1				1179				682	378	260.66	155.25	
MAP Protocol	VS_A	ADMI_261_P1				1196				685	375	260.61	155.13	
MAP Protocol	VS_A	ADMI_261_P1				1212				683	376	260.62	155.10	
MAP Protocol	VS_A	ADMI_261_P1				1229				684	376	260.70	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1246				681	377	260.74	155.24	
MAP Protocol	VS_A	ADMI_261_P1				1262				683	377	260.75	155.31	
MAP Protocol	VS_A	ADMI_261_P1				1279				683	379	260.76	155.32	
MAP Protocol	VS_A	ADMI_261_P1				1295				684	378	260.81	155.25	
MAP Protocol	VS_A	ADMI_261_P1				1312				681	377	260.86	155.22	
MAP Protocol	VS_A	ADMI_261_P1				1329				679	378	260.88	155.13	
MAP Protocol	VS_A	ADMI_261_P1				1345				679	376	260.90	155.16	
MAP Protocol	VS_A	ADMI_261_P1				1362				682	378	260.92	155.22	
MAP Protocol	VS_A	ADMI_261_P1				1379				685	368	260.93	155.30	
MAP Protocol	VS_A	ADMI_261_P1				1395				683	367	260.96	155.31	
MAP Protocol	VS_A	ADMI_261_P1				1412				678	366	261.04	155.37	
MAP Protocol	VS_A	ADMI_261_P1				1429				684	368	261.10	155.29	
MAP Protocol	VS_A	ADMI_261_P1				1445				680	368	261.18	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1462				680	368	261.22	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1479				683	370	261.27	155.26	
MAP Protocol	VS_A	ADMI_261_P1				1495				678	367	261.36	155.31	
MAP Protocol	VS_A	ADMI_261_P1				1512				682	368	261.43	155.34	
MAP Protocol	VS_A	ADMI_261_P1				1529				679	369	261.48	155.28	
MAP Protocol	VS_A	ADMI_261_P1				1545				680	368	261.55	155.28	
MAP Protocol	VS_A	ADMI_261_P1				1562				684	367	261.59	155.26	
MAP Protocol	VS_A	ADMI_261_P1				1579				679	368	261.63	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1595				681	368	261.69	155.12	
MAP Protocol	VS_A	ADMI_261_P1				1612				681	368	261.76	155.33	
MAP Protocol	VS_A	ADMI_261_P1				1629				679	368	261.77	155.34	
MAP Protocol	VS_A	ADMI_261_P1				1645				681	368	261.75	155.35	
MAP Protocol	VS_A	ADMI_261_P1				1662				679	369	261.73	155.32	
MAP Protocol	VS_A	ADMI_261_P1				1679				679	369	261.69	155.20	
MAP Protocol	VS_A	ADMI_261_P1				1695				677	366	261.66	155.15	
MAP Protocol	VS_A	ADMI_261_P1				1712				677	369	261.63	155.12	
MAP Protocol	VS_A	ADMI_261_P1				1729				678	367	261.62	155.18	
MAP Protocol	VS_A	ADMI_261_P1				1745				679	368	261.62	155.24	
MAP Protocol	VS_A	ADMI_261_P1				1762				679	370	261.62	155.27	
MAP Protocol	VS_A	ADMI_261_P1				1779				679	369	261.61	155.27	
MAP Protocol	VS_A	ADMI_261_P1				1795				680	366	261.61	155.23	
MAP Protocol	VS_A	ADMI_261_P1				1812				681	368	261.61	155.17	
MAP Protocol	VS_A	ADMI_261_P1				1828				677	370	261.59	155.15	
MAP Protocol	VS_A	ADMI_261_P1				1845				678	369	261.58	155.17	
MAP Protocol	VS_A	ADMI_261_P1				1862				677	368	261.58	155.20	
MAP Protocol	VS_A	ADMI_261_P1				1878				677	369	261.60	155.21	
MAP Protocol	VS_A	ADMI_261_P1				1895				682	370	261.62	155.17	
MAP Protocol	VS_A	ADMI_261_P1				1912				679	367	261.65	155.08	
MAP Protocol	VS_A	ADMI_261_P1				1928				679	371	261.68	154.97	
MAP Protocol	VS_A	ADMI_261_P1				1945				677	368	261.72	155.00	
MAP Protocol	VS_A	ADMI_261_P1				1962				679	368	261.75	155.06	
MAP Protocol	VS_A	ADMI_261_P1				1978				679	369	261.78	155.13	
MAP Protocol	VS_A	ADMI_261_P1				1995				678	368	261.84	155.25	
MAP Protocol	VS_A	ADMI_261_P1				2012				678	368	261.88	155.34	
MAP Protocol	VS_A	ADMI_261_P1				2028				678	368	261.92	155.37	
MAP Protocol	VS_A	ADMI_261_P1				2045				682	371	261.96	155.33	
MAP Protocol	VS_A	ADMI_261_P1				2062				680	369	262.02	155.20	
MAP Protocol	VS_A	ADMI_261_P1				2078				682	366	262.09	155.21	
