StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_161_M1				120								
MAP Protocol	VS_A	ADMI_161_M1				136								
MAP Protocol	VS_A	ADMI_161_M1				153								
MAP Protocol	VS_A	ADMI_161_M1				170								
MAP Protocol	VS_A	ADMI_161_M1				187				837	649	231.66	268.88	
MAP Protocol	VS_A	ADMI_161_M1				203				847	623	231.59	269.00	
MAP Protocol	VS_A	ADMI_161_M1				220				835	623	231.54	268.88	
MAP Protocol	VS_A	ADMI_161_M1				237				834	653	231.48	268.93	
MAP Protocol	VS_A	ADMI_161_M1				253				838	663	231.41	269.00	
MAP Protocol	VS_A	ADMI_161_M1				270				837	660	231.39	268.96	
MAP Protocol	VS_A	ADMI_161_M1				287				841	659	231.39	268.92	
MAP Protocol	VS_A	ADMI_161_M1				303				843	659	231.42	268.93	
MAP Protocol	VS_A	ADMI_161_M1				320				843	639	231.53	268.98	
MAP Protocol	VS_A	ADMI_161_M1				337				849	633	231.53	268.94	
MAP Protocol	VS_A	ADMI_161_M1				353								
MAP Protocol	VS_A	ADMI_161_M1				370								
MAP Protocol	VS_A	ADMI_161_M1				386				844	638	231.58	269.08	
MAP Protocol	VS_A	ADMI_161_M1				403				841	638	231.58	269.07	
MAP Protocol	VS_A	ADMI_161_M1				420				843	638	231.57	269.14	
MAP Protocol	VS_A	ADMI_161_M1				436				840	641	231.58	269.03	
MAP Protocol	VS_A	ADMI_161_M1				453				845	630	231.61	268.95	
MAP Protocol	VS_A	ADMI_161_M1				470				848	634	231.62	268.93	
MAP Protocol	VS_A	ADMI_161_M1				486				859	631	231.62	268.92	
MAP Protocol	VS_A	ADMI_161_M1				503				850	637	231.64	268.88	
MAP Protocol	VS_A	ADMI_161_M1				520				851	638	231.67	268.90	
MAP Protocol	VS_A	ADMI_161_M1				536				850	638	231.67	268.92	
MAP Protocol	VS_A	ADMI_161_M1				553				851	644	231.74	268.91	
MAP Protocol	VS_A	ADMI_161_M1				570				953	777	232.20	268.57	
MAP Protocol	VS_A	ADMI_161_M1				586				1007	861	232.42	268.38	
MAP Protocol	VS_A	ADMI_161_M1				603				1002	852	232.37	268.39	
MAP Protocol	VS_A	ADMI_161_M1				620				993	858	232.38	268.35	
MAP Protocol	VS_A	ADMI_161_M1				636				995	866	232.37	268.32	
MAP Protocol	VS_A	ADMI_161_M1				653				983	863	232.36	268.30	
MAP Protocol	VS_A	ADMI_161_M1				670				998	867	232.31	268.27	
MAP Protocol	VS_A	ADMI_161_M1				686				991	868	232.29	268.05	
MAP Protocol	VS_A	ADMI_161_M1				703				990	867	232.26	268.12	
MAP Protocol	VS_A	ADMI_161_M1				720				992	868	232.21	268.26	
MAP Protocol	VS_A	ADMI_161_M1				726	Instruction Element							
MAP Protocol	VS_A	ADMI_161_M1				736				1007	882	232.18	268.30	
MAP Protocol	VS_A	ADMI_161_M1				753				996	883	232.14	268.31	
MAP Protocol	VS_A	ADMI_161_M1				770				993	878	232.13	268.25	
MAP Protocol	VS_A	ADMI_161_M1				786				990	878	232.12	268.25	
MAP Protocol	VS_A	ADMI_161_M1				803				985	860	232.10	268.20	
MAP Protocol	VS_A	ADMI_161_M1				820				986	864	232.09	268.18	
MAP Protocol	VS_A	ADMI_161_M1				836				989	856	232.05	268.14	
MAP Protocol	VS_A	ADMI_161_M1				853				1046	880	232.19	268.06	
MAP Protocol	VS_A	ADMI_161_M1				870				1249	871	232.78	268.04	
MAP Protocol	VS_A	ADMI_161_M1				886				1415	909	233.23	268.08	
MAP Protocol	VS_A	ADMI_161_M1				903				1395	899	233.20	268.13	
MAP Protocol	VS_A	ADMI_161_M1				920								
MAP Protocol	VS_A	ADMI_161_M1				936				1392	890	233.17	268.20	
MAP Protocol	VS_A	ADMI_161_M1				953								
MAP Protocol	VS_A	ADMI_161_M1				970				1403	904	233.18	268.79	
MAP Protocol	VS_A	ADMI_161_M1				986				1414	912	233.20	268.75	
MAP Protocol	VS_A	ADMI_161_M1				1003				1405	910	233.21	268.70	
MAP Protocol	VS_A	ADMI_161_M1				1020				1407	907	233.24	268.54	
MAP Protocol	VS_A	ADMI_161_M1				1036				1420	915	233.23	268.48	
MAP Protocol	VS_A	ADMI_161_M1				1053				1407	907	233.24	268.46	
MAP Protocol	VS_A	ADMI_161_M1				1069				1395	906	233.26	268.41	
MAP Protocol	VS_A	ADMI_161_M1				1086				1395	893	233.29	268.44	
MAP Protocol	VS_A	ADMI_161_M1				1103				1404	890	233.33	268.40	
MAP Protocol	VS_A	ADMI_161_M1				1119				1254	908	232.93	268.46	
MAP Protocol	VS_A	ADMI_161_M1				1136				957	906	231.98	268.48	
MAP Protocol	VS_A	ADMI_161_M1				1153				719	915	231.25	268.39	
MAP Protocol	VS_A	ADMI_161_M1				1169				685	925	231.13	268.36	
MAP Protocol	VS_A	ADMI_161_M1				1186				677	909	231.06	268.32	
MAP Protocol	VS_A	ADMI_161_M1				1203				682	904	230.99	268.23	
MAP Protocol	VS_A	ADMI_161_M1				1219				690	913	230.92	268.30	
MAP Protocol	VS_A	ADMI_161_M1				1236								
MAP Protocol	VS_A	ADMI_161_M1				1253				687	908	230.84	268.30	
MAP Protocol	VS_A	ADMI_161_M1				1269				687	909	230.81	268.40	
MAP Protocol	VS_A	ADMI_161_M1				1286				693	907	230.78	268.51	
MAP Protocol	VS_A	ADMI_161_M1				1303				686	908	230.76	268.51	
MAP Protocol	VS_A	ADMI_161_M1				1319				683	906	230.74	268.40	
MAP Protocol	VS_A	ADMI_161_M1				1336				691	898	230.65	268.48	
MAP Protocol	VS_A	ADMI_161_M1				1353				586	918	230.30	268.47	
MAP Protocol	VS_A	ADMI_161_M1				1369				555	903	230.07	268.46	
MAP Protocol	VS_A	ADMI_161_M1				1386				556	900	230.00	268.44	
MAP Protocol	VS_A	ADMI_161_M1				1403				556	882	229.88	268.41	
MAP Protocol	VS_A	ADMI_161_M1				1419				569	890	229.84	268.43	
MAP Protocol	VS_A	ADMI_161_M1				1436				554	889	229.80	268.44	
MAP Protocol	VS_A	ADMI_161_M1				1453				553	888	229.79	268.46	
MAP Protocol	VS_A	ADMI_161_M1				1469				547	892	229.80	268.51	
MAP Protocol	VS_A	ADMI_161_M1				1486				557	888	229.80	268.51	
MAP Protocol	VS_A	ADMI_161_M1				1503				551	887	229.80	268.54	
MAP Protocol	VS_A	ADMI_161_M1				1519								
MAP Protocol	VS_A	ADMI_161_M1				1536				549	889	229.74	268.67	
MAP Protocol	VS_A	ADMI_161_M1				1552				553	886	229.70	268.53	
MAP Protocol	VS_A	ADMI_161_M1				1569				556	882	229.63	268.52	
MAP Protocol	VS_A	ADMI_161_M1				1586				552	885	229.57	268.64	
MAP Protocol	VS_A	ADMI_161_M1				1602				555	884	229.54	268.64	
MAP Protocol	VS_A	ADMI_161_M1				1619				557	881	229.54	268.58	
MAP Protocol	VS_A	ADMI_161_M1				1636				558	882	229.54	268.58	
MAP Protocol	VS_A	ADMI_161_M1				1652				556	882	229.51	268.61	
MAP Protocol	VS_A	ADMI_161_M1				1669				558	888	229.53	268.61	
MAP Protocol	VS_A	ADMI_161_M1				1686				541	893	229.42	268.61	
MAP Protocol	VS_A	ADMI_161_M1				1702				418	862	229.04	268.66	
MAP Protocol	VS_A	ADMI_161_M1				1719				332	840	228.73	268.69	
MAP Protocol	VS_A	ADMI_161_M1				1736				326	855	228.69	268.68	
MAP Protocol	VS_A	ADMI_161_M1				1752				334	847	228.66	268.66	
MAP Protocol	VS_A	ADMI_161_M1				1769				338	870	228.67	268.66	
MAP Protocol	VS_A	ADMI_161_M1				1786				329	847	228.71	268.73	
MAP Protocol	VS_A	ADMI_161_M1				1802								
MAP Protocol	VS_A	ADMI_161_M1				1819				332	872	228.83	268.74	
MAP Protocol	VS_A	ADMI_161_M1				1836				346	878	228.87	268.71	
MAP Protocol	VS_A	ADMI_161_M1				1852				335	880	228.92	268.78	
MAP Protocol	VS_A	ADMI_161_M1				1869				348	876	228.97	268.70	
MAP Protocol	VS_A	ADMI_161_M1				1886				332	885	229.00	268.76	
MAP Protocol	VS_A	ADMI_161_M1				1902				337	877	229.02	268.72	
MAP Protocol	VS_A	ADMI_161_M1				1919				338	875	229.03	268.70	
MAP Protocol	VS_A	ADMI_161_M1				1936				331	848	229.08	268.67	
MAP Protocol	VS_A	ADMI_161_M1				1952				337	860	229.10	268.66	
MAP Protocol	VS_A	ADMI_161_M1				1969				334	856	229.15	268.64	
MAP Protocol	VS_A	ADMI_161_M1				1985				341	869	229.20	268.63	
MAP Protocol	VS_A	ADMI_161_M1				2002				330	852	229.23	268.63	
MAP Protocol	VS_A	ADMI_161_M1				2019				339	868	229.21	268.63	
MAP Protocol	VS_A	ADMI_161_M1				2035				327	854	229.22	268.74	
MAP Protocol	VS_A	ADMI_161_M1				2052				341	859	229.20	268.68	
MAP Protocol	VS_A	ADMI_161_M1				2069				333	849	229.19	268.70	
MAP Protocol	VS_A	ADMI_161_M1				2085								
MAP Protocol	VS_A	ADMI_161_M1				2102				436	878	229.61	268.51	
MAP Protocol	VS_A	ADMI_161_M1				2119				580	898	230.19	268.40	
MAP Protocol	VS_A	ADMI_161_M1				2135				585	901	230.22	268.70	
MAP Protocol	VS_A	ADMI_161_M1				2152				584	907	230.22	268.63	
MAP Protocol	VS_A	ADMI_161_M1				2169				587	907	230.22	268.60	
MAP Protocol	VS_A	ADMI_161_M1				2185				584	901	230.19	268.63	
MAP Protocol	VS_A	ADMI_161_M1				2202								
MAP Protocol	VS_A	ADMI_161_M1				2219				591	860	230.09	268.55	
MAP Protocol	VS_A	ADMI_161_M1				2235				587	907	230.07	268.64	
MAP Protocol	VS_A	ADMI_161_M1				2252				577	905	230.05	268.67	
MAP Protocol	VS_A	ADMI_161_M1				2269				580	908	230.05	268.68	
MAP Protocol	VS_A	ADMI_161_M1				2285				587	861	230.04	268.62	
MAP Protocol	VS_A	ADMI_161_M1				2302				587	859	230.03	268.56	
MAP Protocol	VS_A	ADMI_161_M1				2319				590	856	229.99	268.54	
MAP Protocol	VS_A	ADMI_161_M1				2335				585	856	229.94	268.61	
MAP Protocol	VS_A	ADMI_161_M1				2352				606	838	230.02	268.47	
MAP Protocol	VS_A	ADMI_161_M1				2368				670	611	230.27	269.42	
MAP Protocol	VS_A	ADMI_161_M1				2385				695	352	230.39	270.31	
MAP Protocol	VS_A	ADMI_161_M1				2402				696	217	230.37	270.90	
MAP Protocol	VS_A	ADMI_161_M1				2418				701	232	230.27	270.82	
MAP Protocol	VS_A	ADMI_161_M1				2435				701	237	230.27	270.80	
MAP Protocol	VS_A	ADMI_161_M1				2452				707	239	230.26	270.79	
MAP Protocol	VS_A	ADMI_161_M1				2468				701	236	230.28	270.83	
MAP Protocol	VS_A	ADMI_161_M1				2485				703	236	230.29	270.79	
MAP Protocol	VS_A	ADMI_161_M1				2502				702	233	230.29	270.75	
MAP Protocol	VS_A	ADMI_161_M1				2518				700	234	230.29	270.73	
MAP Protocol	VS_A	ADMI_161_M1				2535				700	231	230.28	270.70	
MAP Protocol	VS_A	ADMI_161_M1				2552				703	230	230.29	270.62	
MAP Protocol	VS_A	ADMI_161_M1				2568				701	231	230.31	270.63	
MAP Protocol	VS_A	ADMI_161_M1				2585				703	227	230.33	270.62	
MAP Protocol	VS_A	ADMI_161_M1				2602				699	228	230.40	270.56	
MAP Protocol	VS_A	ADMI_161_M1				2618				703	227	230.43	270.65	
MAP Protocol	VS_A	ADMI_161_M1				2635				704	228	230.47	270.66	
MAP Protocol	VS_A	ADMI_161_M1				2652				702	226	230.50	270.61	
MAP Protocol	VS_A	ADMI_161_M1				2668				706	215	230.54	270.66	
MAP Protocol	VS_A	ADMI_161_M1				2685				710	89	230.62	270.92	
MAP Protocol	VS_A	ADMI_161_M1				2702				706	-43	230.66	271.32	
MAP Protocol	VS_A	ADMI_161_M1				2718				711	-39	230.61	271.23	
MAP Protocol	VS_A	ADMI_161_M1				2735				706	-34	230.60	271.20	
MAP Protocol	VS_A	ADMI_161_M1				2752				702	-28	230.61	271.22	
MAP Protocol	VS_A	ADMI_161_M1				2768				712	-32	230.62	271.25	
MAP Protocol	VS_A	ADMI_161_M1				2785				708	-32	230.65	271.36	
MAP Protocol	VS_A	ADMI_161_M1				2802				705	-32	230.70	271.26	
MAP Protocol	VS_A	ADMI_161_M1				2818				703	-31	230.72	271.30	
MAP Protocol	VS_A	ADMI_161_M1				2835				689	-21	230.72	271.35	
MAP Protocol	VS_A	ADMI_161_M1				2851				695	11	230.75	271.02	
MAP Protocol	VS_A	ADMI_161_M1				2868				679	250	230.87	270.48	
MAP Protocol	VS_A	ADMI_161_M1				2885				675	386	230.87	270.03	
MAP Protocol	VS_A	ADMI_161_M1				2901				678	386	230.76	270.05	
MAP Protocol	VS_A	ADMI_161_M1				2918				674	385	230.75	270.10	
MAP Protocol	VS_A	ADMI_161_M1				2935				673	381	230.75	270.12	
MAP Protocol	VS_A	ADMI_161_M1				2951				672	382	230.74	270.12	
MAP Protocol	VS_A	ADMI_161_M1				2968				677	381	230.74	270.13	
MAP Protocol	VS_A	ADMI_161_M1				2985				672	384	230.73	270.13	
MAP Protocol	VS_A	ADMI_161_M1				3001				667	379	230.71	270.06	
