StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_180_P1				32				283	719	143.42	170.37	
MAP Protocol	VS_A	ADMI_180_P1				49				285	714	142.80	171.73	
MAP Protocol	VS_A	ADMI_180_P1				65				279	714	143.07	170.81	
MAP Protocol	VS_A	ADMI_180_P1				82				285	707	142.67	171.67	
MAP Protocol	VS_A	ADMI_180_P1				99				278	714	142.57	171.81	
MAP Protocol	VS_A	ADMI_180_P1				115				283	715	142.99	170.62	
MAP Protocol	VS_A	ADMI_180_P1				132				280	717	142.93	170.74	
MAP Protocol	VS_A	ADMI_180_P1				149				284	711	143.08	170.34	
MAP Protocol	VS_A	ADMI_180_P1				165				278	707	142.64	171.47	
MAP Protocol	VS_A	ADMI_180_P1				182				281	710	142.70	171.33	
MAP Protocol	VS_A	ADMI_180_P1				199				360	821	142.32	172.80	
MAP Protocol	VS_A	ADMI_180_P1				215				380	819	141.73	174.73	
MAP Protocol	VS_A	ADMI_180_P1				232				380	825	141.58	175.28	
MAP Protocol	VS_A	ADMI_180_P1				249				372	819	141.96	174.63	
MAP Protocol	VS_A	ADMI_180_P1				265				373	826	142.17	174.48	
MAP Protocol	VS_A	ADMI_180_P1				282				375	829	142.01	175.37	
MAP Protocol	VS_A	ADMI_180_P1				299				371	827	142.55	174.42	
MAP Protocol	VS_A	ADMI_180_P1				315				381	827	142.86	173.99	
MAP Protocol	VS_A	ADMI_180_P1				332				376	827	142.81	174.56	
MAP Protocol	VS_A	ADMI_180_P1				349				381	816	142.91	174.59	
MAP Protocol	VS_A	ADMI_180_P1				365				382	822	142.72	175.30	
MAP Protocol	VS_A	ADMI_180_P1				382				385	822	143.09	174.43	
MAP Protocol	VS_A	ADMI_180_P1				398				390	819	142.96	174.89	
MAP Protocol	VS_A	ADMI_180_P1				415				387	819	143.06	174.74	
MAP Protocol	VS_A	ADMI_180_P1				432				382	817	143.16	174.65	
MAP Protocol	VS_A	ADMI_180_P1				448				384	823	142.71	176.12	
MAP Protocol	VS_A	ADMI_180_P1				465				387	822	143.53	174.27	
MAP Protocol	VS_A	ADMI_180_P1				482				385	822	143.39	175.08	
MAP Protocol	VS_A	ADMI_180_P1				498				389	818	143.54	175.25	
MAP Protocol	VS_A	ADMI_180_P1				515				387	813	143.88	174.94	
MAP Protocol	VS_A	ADMI_180_P1				532				391	819	144.19	174.75	
MAP Protocol	VS_A	ADMI_180_P1				548				387	815	144.68	174.02	
MAP Protocol	VS_A	ADMI_180_P1				565				390	816	144.40	175.32	
MAP Protocol	VS_A	ADMI_180_P1				582				390	812	144.92	174.26	
MAP Protocol	VS_A	ADMI_180_P1				598				376	819	144.62	175.44	
MAP Protocol	VS_A	ADMI_180_P1				609	Instruction Element							
MAP Protocol	VS_A	ADMI_180_P1				615				388	817	144.72	175.41	
MAP Protocol	VS_A	ADMI_180_P1				632				516	819	144.31	177.47	
MAP Protocol	VS_A	ADMI_180_P1				648				655	811	143.84	180.10	
MAP Protocol	VS_A	ADMI_180_P1				665				790	798	144.24	180.11	
MAP Protocol	VS_A	ADMI_180_P1				681				886	826	145.18	178.11	
MAP Protocol	VS_A	ADMI_180_P1				698				863	816	144.95	178.83	
MAP Protocol	VS_A	ADMI_180_P1				715				892	831	144.01	181.21	
MAP Protocol	VS_A	ADMI_180_P1				731				898	818	144.77	178.67	
MAP Protocol	VS_A	ADMI_180_P1				748				901	824	145.42	176.30	
MAP Protocol	VS_A	ADMI_180_P1				765				900	818	143.96	179.78	
