StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_535_M1				27								
MAP Protocol	VS_A	ADMI_535_M1				44								
MAP Protocol	VS_A	ADMI_535_M1				61								
MAP Protocol	VS_A	ADMI_535_M1				77								
MAP Protocol	VS_A	ADMI_535_M1				94								
MAP Protocol	VS_A	ADMI_535_M1				111								
MAP Protocol	VS_A	ADMI_535_M1				127								
MAP Protocol	VS_A	ADMI_535_M1				144								
MAP Protocol	VS_A	ADMI_535_M1				160								
MAP Protocol	VS_A	ADMI_535_M1				177								
MAP Protocol	VS_A	ADMI_535_M1				194								
MAP Protocol	VS_A	ADMI_535_M1				210								
MAP Protocol	VS_A	ADMI_535_M1				227								
MAP Protocol	VS_A	ADMI_535_M1				244								
MAP Protocol	VS_A	ADMI_535_M1				260								
MAP Protocol	VS_A	ADMI_535_M1				277								
MAP Protocol	VS_A	ADMI_535_M1				294				225	426	234.41	263.40	
MAP Protocol	VS_A	ADMI_535_M1				310				200	411	234.27	257.15	
MAP Protocol	VS_A	ADMI_535_M1				327				265	440	234.13	251.55	
MAP Protocol	VS_A	ADMI_535_M1				344				213	409	234.46	260.70	
MAP Protocol	VS_A	ADMI_535_M1				360								
MAP Protocol	VS_A	ADMI_535_M1				377				205	397	234.41	257.00	
MAP Protocol	VS_A	ADMI_535_M1				394				256	424	234.41	255.35	
MAP Protocol	VS_A	ADMI_535_M1				410				312	433	235.02	262.84	
MAP Protocol	VS_A	ADMI_535_M1				427				445	561	235.50	261.71	
MAP Protocol	VS_A	ADMI_535_M1				444								
MAP Protocol	VS_A	ADMI_535_M1				460								
MAP Protocol	VS_A	ADMI_535_M1				477								
MAP Protocol	VS_A	ADMI_535_M1				494								
MAP Protocol	VS_A	ADMI_535_M1				510								
MAP Protocol	VS_A	ADMI_535_M1				527								
MAP Protocol	VS_A	ADMI_535_M1				540	Instruction Element							
MAP Protocol	VS_A	ADMI_535_M1				544								
MAP Protocol	VS_A	ADMI_535_M1				560								
MAP Protocol	VS_A	ADMI_535_M1				577								
MAP Protocol	VS_A	ADMI_535_M1				594								
MAP Protocol	VS_A	ADMI_535_M1				610								
MAP Protocol	VS_A	ADMI_535_M1				627								
MAP Protocol	VS_A	ADMI_535_M1				643								
MAP Protocol	VS_A	ADMI_535_M1				660								
MAP Protocol	VS_A	ADMI_535_M1				677								
MAP Protocol	VS_A	ADMI_535_M1				693				943	437	237.94	269.20	
MAP Protocol	VS_A	ADMI_535_M1				710								
MAP Protocol	VS_A	ADMI_535_M1				727				855	506	237.57	261.54	
MAP Protocol	VS_A	ADMI_535_M1				743				813	503	237.54	264.59	
MAP Protocol	VS_A	ADMI_535_M1				760				671	435	236.87	261.84	
MAP Protocol	VS_A	ADMI_535_M1				777				688	440	236.77	261.83	
MAP Protocol	VS_A	ADMI_535_M1				793				664	432	236.77	261.90	
MAP Protocol	VS_A	ADMI_535_M1				810				665	433	236.75	261.83	
MAP Protocol	VS_A	ADMI_535_M1				827				661	429	236.72	261.82	
MAP Protocol	VS_A	ADMI_535_M1				843				666	433	236.67	261.90	
MAP Protocol	VS_A	ADMI_535_M1				860				668	432	236.61	261.89	
MAP Protocol	VS_A	ADMI_535_M1				877				666	429	236.55	261.86	
MAP Protocol	VS_A	ADMI_535_M1				894				668	431	236.47	261.93	
MAP Protocol	VS_A	ADMI_535_M1				910				663	428	236.43	261.86	
MAP Protocol	VS_A	ADMI_535_M1				927				666	428	236.36	261.97	
MAP Protocol	VS_A	ADMI_535_M1				943				668	429	236.30	262.04	
MAP Protocol	VS_A	ADMI_535_M1				960				671	429	236.26	262.02	
MAP Protocol	VS_A	ADMI_535_M1				977				676	423	236.26	262.05	
MAP Protocol	VS_A	ADMI_535_M1				993				678	414	236.25	262.10	
MAP Protocol	VS_A	ADMI_535_M1				1010				676	415	236.20	262.18	
MAP Protocol	VS_A	ADMI_535_M1				1027				680	416	236.18	262.25	
MAP Protocol	VS_A	ADMI_535_M1				1043				680	415	236.17	262.29	
MAP Protocol	VS_A	ADMI_535_M1				1060				677	414	236.17	262.28	
MAP Protocol	VS_A	ADMI_535_M1				1077				681	418	236.18	262.33	
MAP Protocol	VS_A	ADMI_535_M1				1093				678	419	236.21	262.32	
MAP Protocol	VS_A	ADMI_535_M1				1110				673	418	236.24	262.33	
MAP Protocol	VS_A	ADMI_535_M1				1127				677	420	236.31	262.26	
MAP Protocol	VS_A	ADMI_535_M1				1143				679	417	236.36	262.26	
MAP Protocol	VS_A	ADMI_535_M1				1160				675	421	236.42	262.18	
MAP Protocol	VS_A	ADMI_535_M1				1177				673	421	236.46	262.24	
MAP Protocol	VS_A	ADMI_535_M1				1193				674	419	236.50	262.22	
MAP Protocol	VS_A	ADMI_535_M1				1210				679	422	236.55	262.11	
MAP Protocol	VS_A	ADMI_535_M1				1226				678	423	236.59	262.07	
MAP Protocol	VS_A	ADMI_535_M1				1243				670	423	236.61	262.06	
MAP Protocol	VS_A	ADMI_535_M1				1260				675	424	236.61	261.98	
MAP Protocol	VS_A	ADMI_535_M1				1276				677	423	236.58	262.02	
MAP Protocol	VS_A	ADMI_535_M1				1293				676	424	236.54	262.09	
MAP Protocol	VS_A	ADMI_535_M1				1310				674	423	236.48	262.09	
MAP Protocol	VS_A	ADMI_535_M1				1326				677	424	236.40	262.15	
MAP Protocol	VS_A	ADMI_535_M1				1343				673	424	236.32	262.21	
MAP Protocol	VS_A	ADMI_535_M1				1360				674	426	236.22	262.29	
MAP Protocol	VS_A	ADMI_535_M1				1376				670	428	236.14	262.31	
MAP Protocol	VS_A	ADMI_535_M1				1393				670	427	236.05	262.45	
MAP Protocol	VS_A	ADMI_535_M1				1410				674	427	235.98	262.47	
MAP Protocol	VS_A	ADMI_535_M1				1426				676	429	235.90	262.59	
MAP Protocol	VS_A	ADMI_535_M1				1443				676	426	235.84	262.69	
MAP Protocol	VS_A	ADMI_535_M1				1460				673	427	235.82	262.71	
MAP Protocol	VS_A	ADMI_535_M1				1476				675	425	235.78	262.74	
MAP Protocol	VS_A	ADMI_535_M1				1493				675	424	235.77	262.75	
MAP Protocol	VS_A	ADMI_535_M1				1510				680	424	235.75	262.71	
MAP Protocol	VS_A	ADMI_535_M1				1526				678	429	235.76	262.70	
MAP Protocol	VS_A	ADMI_535_M1				1543				673	425	235.78	262.67	
MAP Protocol	VS_A	ADMI_535_M1				1560				672	426	235.82	262.57	
MAP Protocol	VS_A	ADMI_535_M1				1576				675	425	235.86	262.62	
MAP Protocol	VS_A	ADMI_535_M1				1593				670	421	235.93	262.54	
MAP Protocol	VS_A	ADMI_535_M1				1610				673	425	236.00	262.49	
MAP Protocol	VS_A	ADMI_535_M1				1626				673	426	236.09	262.34	
MAP Protocol	VS_A	ADMI_535_M1				1643				678	421	236.17	262.30	
MAP Protocol	VS_A	ADMI_535_M1				1660				672	422	236.28	262.30	
MAP Protocol	VS_A	ADMI_535_M1				1676				669	425	236.33	262.20	
MAP Protocol	VS_A	ADMI_535_M1				1693				672	425	236.42	262.05	
MAP Protocol	VS_A	ADMI_535_M1				1710				675	423	236.49	262.02	
MAP Protocol	VS_A	ADMI_535_M1				1726				679	426	236.59	262.06	
MAP Protocol	VS_A	ADMI_535_M1				1743				674	416	236.70	262.05	
MAP Protocol	VS_A	ADMI_535_M1				1759				670	416			
MAP Protocol	VS_A	ADMI_535_M1				1776				669	416	236.89	262.23	
MAP Protocol	VS_A	ADMI_535_M1				1793				676	414	237.00	262.29	
MAP Protocol	VS_A	ADMI_535_M1				1809				678	415	237.11	262.32	
MAP Protocol	VS_A	ADMI_535_M1				1826				667	426			
MAP Protocol	VS_A	ADMI_535_M1				1843				676	410	237.36	262.47	
MAP Protocol	VS_A	ADMI_535_M1				1859				673	413	237.46	262.57	
MAP Protocol	VS_A	ADMI_535_M1				1876				669	415	237.58	262.59	
