StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_147_P1				84				43	290	200.40	140.54	
MAP Protocol	VS_A	ADMI_147_P1				100				44	274	200.30	140.60	
MAP Protocol	VS_A	ADMI_147_P1				117				60	220	200.25	140.91	
MAP Protocol	VS_A	ADMI_147_P1				134				65	231	200.12	141.09	
MAP Protocol	VS_A	ADMI_147_P1				150				59	219	200.03	141.09	
MAP Protocol	VS_A	ADMI_147_P1				167				60	221	199.93	141.16	
MAP Protocol	VS_A	ADMI_147_P1				184				62	219	199.83	141.07	
MAP Protocol	VS_A	ADMI_147_P1				200				70	220	199.68	141.00	
MAP Protocol	VS_A	ADMI_147_P1				217				68	220	199.52	140.78	
MAP Protocol	VS_A	ADMI_147_P1				233								
MAP Protocol	VS_A	ADMI_147_P1				250								
MAP Protocol	VS_A	ADMI_147_P1				267				78	244	198.93	140.00	
MAP Protocol	VS_A	ADMI_147_P1				283				79	243	198.74	139.64	
MAP Protocol	VS_A	ADMI_147_P1				300				70	244	198.51	139.33	
MAP Protocol	VS_A	ADMI_147_P1				317				79	242	198.32	138.99	
MAP Protocol	VS_A	ADMI_147_P1				333				79	241	198.12	138.77	
MAP Protocol	VS_A	ADMI_147_P1				350				79	237	197.93	138.54	
MAP Protocol	VS_A	ADMI_147_P1				367				75	242	197.76	138.30	
MAP Protocol	VS_A	ADMI_147_P1				383				79	233	197.60	138.09	
MAP Protocol	VS_A	ADMI_147_P1				400				81	243	197.46	137.97	
MAP Protocol	VS_A	ADMI_147_P1				416				84	244	197.35	137.82	
MAP Protocol	VS_A	ADMI_147_P1				433				84	241	197.27	137.70	
MAP Protocol	VS_A	ADMI_147_P1				450				75	246	197.23	137.59	
MAP Protocol	VS_A	ADMI_147_P1				466				229	277	197.53	137.55	
MAP Protocol	VS_A	ADMI_147_P1				483				422	547	198.24	137.57	
MAP Protocol	VS_A	ADMI_147_P1				500								
MAP Protocol	VS_A	ADMI_147_P1				516								
MAP Protocol	VS_A	ADMI_147_P1				533								
MAP Protocol	VS_A	ADMI_147_P1				550								
MAP Protocol	VS_A	ADMI_147_P1				566								
MAP Protocol	VS_A	ADMI_147_P1				583								
MAP Protocol	VS_A	ADMI_147_P1				600								
MAP Protocol	VS_A	ADMI_147_P1				616								
MAP Protocol	VS_A	ADMI_147_P1				633								
MAP Protocol	VS_A	ADMI_147_P1				636	Instruction Element							
MAP Protocol	VS_A	ADMI_147_P1				650								
MAP Protocol	VS_A	ADMI_147_P1				666								
MAP Protocol	VS_A	ADMI_147_P1				683								
MAP Protocol	VS_A	ADMI_147_P1				700				712	657	201.35	136.05	
MAP Protocol	VS_A	ADMI_147_P1				716				708	671	201.33	135.87	
MAP Protocol	VS_A	ADMI_147_P1				733				714	674	201.22	135.78	
MAP Protocol	VS_A	ADMI_147_P1				750				716	676	201.05	135.66	
MAP Protocol	VS_A	ADMI_147_P1				766				708	680	200.85	135.61	
MAP Protocol	VS_A	ADMI_147_P1				783				705	679	200.61	135.57	
MAP Protocol	VS_A	ADMI_147_P1				800				710	681	200.35	135.53	
MAP Protocol	VS_A	ADMI_147_P1				816				706	689	200.12	135.42	
MAP Protocol	VS_A	ADMI_147_P1				833				704	676	199.87	135.34	
MAP Protocol	VS_A	ADMI_147_P1				850				663	479	199.71	135.73	
MAP Protocol	VS_A	ADMI_147_P1				867								
MAP Protocol	VS_A	ADMI_147_P1				883								
MAP Protocol	VS_A	ADMI_147_P1				900								
MAP Protocol	VS_A	ADMI_147_P1				916				685	432	199.17	134.76	
MAP Protocol	VS_A	ADMI_147_P1				933				683	432	199.03	134.38	
MAP Protocol	VS_A	ADMI_147_P1				950				683	432	198.95	133.97	
MAP Protocol	VS_A	ADMI_147_P1				966				685	432	198.91	133.51	
MAP Protocol	VS_A	ADMI_147_P1				983				684	433	198.96	133.02	
MAP Protocol	VS_A	ADMI_147_P1				1000				682	434	199.04	132.57	
MAP Protocol	VS_A	ADMI_147_P1				1016				684	437	199.22	132.00	
MAP Protocol	VS_A	ADMI_147_P1				1033				685	435	199.45	131.49	
MAP Protocol	VS_A	ADMI_147_P1				1050				685	437	199.73	131.11	
MAP Protocol	VS_A	ADMI_147_P1				1067				685	434	200.09	130.76	
MAP Protocol	VS_A	ADMI_147_P1				1083				686	433	200.53	130.50	
MAP Protocol	VS_A	ADMI_147_P1				1100				687	434	201.09	130.24	
MAP Protocol	VS_A	ADMI_147_P1				1116				688	432	201.77	129.90	
MAP Protocol	VS_A	ADMI_147_P1				1133				687	434	202.53	129.60	
MAP Protocol	VS_A	ADMI_147_P1				1150				687	434	203.41	129.16	
MAP Protocol	VS_A	ADMI_147_P1				1166				687	436	204.31	128.68	
MAP Protocol	VS_A	ADMI_147_P1				1183				690	433	205.22	128.18	
MAP Protocol	VS_A	ADMI_147_P1				1200				688	434	206.09	127.82	
MAP Protocol	VS_A	ADMI_147_P1				1216				688	435	206.98	127.53	
MAP Protocol	VS_A	ADMI_147_P1				1233				691	436	207.89	127.26	
MAP Protocol	VS_A	ADMI_147_P1				1250				689	435	208.82	127.02	
MAP Protocol	VS_A	ADMI_147_P1				1266				689	430	209.77	126.79	
MAP Protocol	VS_A	ADMI_147_P1				1283				689	435	210.73	126.58	
MAP Protocol	VS_A	ADMI_147_P1				1300				690	433	211.69	126.34	
MAP Protocol	VS_A	ADMI_147_P1				1316				692	434	212.69	126.04	
MAP Protocol	VS_A	ADMI_147_P1				1333				692	432	213.77	125.75	
MAP Protocol	VS_A	ADMI_147_P1				1350				689	435	214.94	125.49	
MAP Protocol	VS_A	ADMI_147_P1				1366				692	433	216.20	125.12	
MAP Protocol	VS_A	ADMI_147_P1				1383				690	431	217.56	124.76	
MAP Protocol	VS_A	ADMI_147_P1				1400				692	433	218.97	124.51	
MAP Protocol	VS_A	ADMI_147_P1				1416				695	433	220.36	124.50	
MAP Protocol	VS_A	ADMI_147_P1				1433				697	431	221.67	124.62	
MAP Protocol	VS_A	ADMI_147_P1				1450				695	435	222.93	124.89	
MAP Protocol	VS_A	ADMI_147_P1				1466				694	432	224.12	125.06	
MAP Protocol	VS_A	ADMI_147_P1				1483				696	429	225.23	125.09	
MAP Protocol	VS_A	ADMI_147_P1				1500				695	427	226.20	125.08	
MAP Protocol	VS_A	ADMI_147_P1				1516				695	423	226.94	125.04	
MAP Protocol	VS_A	ADMI_147_P1				1533				697	424	227.43	124.99	
MAP Protocol	VS_A	ADMI_147_P1				1550				696	422	227.62	124.89	
MAP Protocol	VS_A	ADMI_147_P1				1566				698	424	227.54	124.72	
MAP Protocol	VS_A	ADMI_147_P1				1583				699	425	227.23	124.58	
MAP Protocol	VS_A	ADMI_147_P1				1600				696	424	226.75	124.35	
MAP Protocol	VS_A	ADMI_147_P1				1616				698	423	226.13	124.01	
MAP Protocol	VS_A	ADMI_147_P1				1633				697	424	225.45	123.67	
MAP Protocol	VS_A	ADMI_147_P1				1650				695	424	224.73	123.29	
MAP Protocol	VS_A	ADMI_147_P1				1666								
MAP Protocol	VS_A	ADMI_147_P1				1683				698	424	223.35	122.70	
MAP Protocol	VS_A	ADMI_147_P1				1700				694	425	222.71	122.57	
MAP Protocol	VS_A	ADMI_147_P1				1716				695	424	222.15	122.38	
MAP Protocol	VS_A	ADMI_147_P1				1733				695	423	221.63	122.31	
MAP Protocol	VS_A	ADMI_147_P1				1750				698	424	221.13	122.35	
MAP Protocol	VS_A	ADMI_147_P1				1766				696	424	220.62	122.54	
MAP Protocol	VS_A	ADMI_147_P1				1783				695	423	220.13	122.74	
MAP Protocol	VS_A	ADMI_147_P1				1800				696	425	219.66	122.89	
MAP Protocol	VS_A	ADMI_147_P1				1816				694	425	219.22	123.07	
MAP Protocol	VS_A	ADMI_147_P1				1833				696	424	218.82	123.22	
MAP Protocol	VS_A	ADMI_147_P1				1849				699	423	218.49	123.30	
MAP Protocol	VS_A	ADMI_147_P1				1866				697	423	218.22	123.39	
MAP Protocol	VS_A	ADMI_147_P1				1883				697	424	218.01	123.55	
MAP Protocol	VS_A	ADMI_147_P1				1899				701	422	217.86	123.68	
MAP Protocol	VS_A	ADMI_147_P1				1916				697	423	217.75	123.89	
MAP Protocol	VS_A	ADMI_147_P1				1933				700	423	217.64	124.16	
MAP Protocol	VS_A	ADMI_147_P1				1949				709	500	217.73	124.12	
MAP Protocol	VS_A	ADMI_147_P1				1966				777	687	217.96	124.03	
MAP Protocol	VS_A	ADMI_147_P1				1983				774	854	218.01	123.80	
MAP Protocol	VS_A	ADMI_147_P1				1999				795	927	218.01	123.55	
MAP Protocol	VS_A	ADMI_147_P1				2016				795	930	218.01	123.46	
MAP Protocol	VS_A	ADMI_147_P1				2033				795	934	218.02	123.26	
MAP Protocol	VS_A	ADMI_147_P1				2050				796	934	217.99	123.07	
MAP Protocol	VS_A	ADMI_147_P1				2066				799	935	217.93	122.95	
MAP Protocol	VS_A	ADMI_147_P1				2083				799	935	217.86	122.86	
MAP Protocol	VS_A	ADMI_147_P1				2099				797	930	217.82	122.78	
MAP Protocol	VS_A	ADMI_147_P1				2116				798	937	217.79	122.74	
MAP Protocol	VS_A	ADMI_147_P1				2133				799	935	217.78	122.77	
MAP Protocol	VS_A	ADMI_147_P1				2149				799	935	217.79	122.73	
MAP Protocol	VS_A	ADMI_147_P1				2166				797	930	217.81	122.67	
MAP Protocol	VS_A	ADMI_147_P1				2183				800	928	217.82	122.59	
MAP Protocol	VS_A	ADMI_147_P1				2199				797	925	217.80	122.48	
MAP Protocol	VS_A	ADMI_147_P1				2216				795	936	217.75	122.29	
MAP Protocol	VS_A	ADMI_147_P1				2233				798	932	217.61	122.13	
MAP Protocol	VS_A	ADMI_147_P1				2249				798	931	217.43	121.95	
MAP Protocol	VS_A	ADMI_147_P1				2266				797	930	217.19	121.75	
MAP Protocol	VS_A	ADMI_147_P1				2283				795	926	216.94	121.48	
MAP Protocol	VS_A	ADMI_147_P1				2299				799	931	216.61	121.28	
MAP Protocol	VS_A	ADMI_147_P1				2316				782	934	216.22	121.07	
MAP Protocol	VS_A	ADMI_147_P1				2333				690	918	215.65	120.89	
MAP Protocol	VS_A	ADMI_147_P1				2349				685	919	215.20	120.66	
MAP Protocol	VS_A	ADMI_147_P1				2366				678	918	214.80	120.46	
MAP Protocol	VS_A	ADMI_147_P1				2383				677	917	214.38	120.23	
MAP Protocol	VS_A	ADMI_147_P1				2399				678	919	213.97	120.09	
MAP Protocol	VS_A	ADMI_147_P1				2416				677	916	213.56	119.89	
MAP Protocol	VS_A	ADMI_147_P1				2433				676	914	213.15	119.81	
MAP Protocol	VS_A	ADMI_147_P1				2449				675	915	212.76	119.70	
MAP Protocol	VS_A	ADMI_147_P1				2466				675	918	212.32	119.72	
MAP Protocol	VS_A	ADMI_147_P1				2483				674	919	211.86	119.71	
MAP Protocol	VS_A	ADMI_147_P1				2499				640	916	211.30	119.71	
MAP Protocol	VS_A	ADMI_147_P1				2516				578	879	210.67	119.73	
MAP Protocol	VS_A	ADMI_147_P1				2533				573	885	210.16	119.67	
MAP Protocol	VS_A	ADMI_147_P1				2549				568	883	209.69	119.55	
MAP Protocol	VS_A	ADMI_147_P1				2566				568	881	209.27	119.39	
MAP Protocol	VS_A	ADMI_147_P1				2583				569	878	208.87	119.29	
MAP Protocol	VS_A	ADMI_147_P1				2599				567	874	208.50	119.15	
MAP Protocol	VS_A	ADMI_147_P1				2616				568	876	208.13	119.02	
MAP Protocol	VS_A	ADMI_147_P1				2633				571	868	207.76	118.95	
MAP Protocol	VS_A	ADMI_147_P1				2649				572	876	207.37	118.74	
MAP Protocol	VS_A	ADMI_147_P1				2666				570	879	207.01	118.70	
MAP Protocol	VS_A	ADMI_147_P1				2683				574	879	206.64	118.65	
MAP Protocol	VS_A	ADMI_147_P1				2699				571	876	206.26	118.62	
MAP Protocol	VS_A	ADMI_147_P1				2716				572	875	205.84	118.59	
MAP Protocol	VS_A	ADMI_147_P1				2733				566	879	205.04	121.73	
MAP Protocol	VS_A	ADMI_147_P1				2749				567	874	204.73	120.61	
MAP Protocol	VS_A	ADMI_147_P1				2766				565	880	204.11	121.79	
MAP Protocol	VS_A	ADMI_147_P1				2783				564	885	203.54	122.77	
MAP Protocol	VS_A	ADMI_147_P1				2799				564	889	203.30	121.38	
MAP Protocol	VS_A	ADMI_147_P1				2816				560	876	202.99	120.72	
MAP Protocol	VS_A	ADMI_147_P1				2833				560	884	202.73	120.05	
MAP Protocol	VS_A	ADMI_147_P1				2849				560	878	202.27	121.01	
MAP Protocol	VS_A	ADMI_147_P1				2866				564	875	202.10	120.16	
MAP Protocol	VS_A	ADMI_147_P1				2883				562	878	201.69	121.49	
MAP Protocol	VS_A	ADMI_147_P1				2899				561	880	201.56	121.17	
MAP Protocol	VS_A	ADMI_147_P1				2916				563	876	201.41	121.32	
MAP Protocol	VS_A	ADMI_147_P1				2933				564	882	201.26	122.02	
MAP Protocol	VS_A	ADMI_147_P1				2949				563	879	201.50	120.46	
MAP Protocol	VS_A	ADMI_147_P1				2966				569	878	201.57	120.33	
MAP Protocol	VS_A	ADMI_147_P1				2982				564	885	201.64	120.62	
MAP Protocol	VS_A	ADMI_147_P1				2999				563	880	201.89	119.85	
MAP Protocol	VS_A	ADMI_147_P1				3016				552	891	201.66	121.98	
MAP Protocol	VS_A	ADMI_147_P1				3033				364	858	201.79	119.45	
MAP Protocol	VS_A	ADMI_147_P1				3049				254	785			
MAP Protocol	VS_A	ADMI_147_P1				3066				171	798			
MAP Protocol	VS_A	ADMI_147_P1				3082				178	792			
MAP Protocol	VS_A	ADMI_147_P1				3099				177	867	201.82	120.67	
MAP Protocol	VS_A	ADMI_147_P1				3116				192	853	202.30	118.62	
MAP Protocol	VS_A	ADMI_147_P1				3133				169	787			
MAP Protocol	VS_A	ADMI_147_P1				3149				182	857	202.78	119.09	
MAP Protocol	VS_A	ADMI_147_P1				3166				172	788			
MAP Protocol	VS_A	ADMI_147_P1				3182				176	860	203.30	120.33	
MAP Protocol	VS_A	ADMI_147_P1				3199				178	863	203.72	120.13	
MAP Protocol	VS_A	ADMI_147_P1				3216				177	790			
MAP Protocol	VS_A	ADMI_147_P1				3232				172	858	204.36	121.28	
MAP Protocol	VS_A	ADMI_147_P1				3249				179	856	204.91	120.08	
MAP Protocol	VS_A	ADMI_147_P1				3266				179	855	205.29	119.93	
MAP Protocol	VS_A	ADMI_147_P1				3282				177	858	205.57	120.35	
MAP Protocol	VS_A	ADMI_147_P1				3299				180	780			
MAP Protocol	VS_A	ADMI_147_P1				3315				200	846	206.24	119.44	
MAP Protocol	VS_A	ADMI_147_P1				3332				344	830	206.74	119.87	
MAP Protocol	VS_A	ADMI_147_P1				3349				343	910	206.90	120.77	
MAP Protocol	VS_A	ADMI_147_P1				3366				357	774			
MAP Protocol	VS_A	ADMI_147_P1				3382				349	838	207.10	120.98	
MAP Protocol	VS_A	ADMI_147_P1				3399				342	779			
MAP Protocol	VS_A	ADMI_147_P1				3415				355	838	207.23	121.33	
MAP Protocol	VS_A	ADMI_147_P1				3432				349	840	207.17	122.23	
MAP Protocol	VS_A	ADMI_147_P1				3449				353	839	207.26	121.58	
MAP Protocol	VS_A	ADMI_147_P1				3465				343	780			
MAP Protocol	VS_A	ADMI_147_P1				3482				350	842	207.33	120.51	
MAP Protocol	VS_A	ADMI_147_P1				3499				354	839	207.12	122.01	
MAP Protocol	VS_A	ADMI_147_P1				3515				351	839	207.18	120.98	
MAP Protocol	VS_A	ADMI_147_P1				3532				350	841	207.07	121.73	
MAP Protocol	VS_A	ADMI_147_P1				3549				355	899	207.14	121.19	
MAP Protocol	VS_A	ADMI_147_P1				3566				353	852	207.26	120.29	
MAP Protocol	VS_A	ADMI_147_P1				3582				357	844	207.30	120.19	
MAP Protocol	VS_A	ADMI_147_P1				3599				351	847	207.15	122.44	
