StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_350_M1				33				653	346	206.25	222.11	
MAP Protocol	VS_A	ADMI_350_M1				49				611	337	206.15	222.14	
MAP Protocol	VS_A	ADMI_350_M1				66				587	311	206.02	222.56	
MAP Protocol	VS_A	ADMI_350_M1				82				558	274	205.95	222.83	
MAP Protocol	VS_A	ADMI_350_M1				99				525	252	205.87	222.95	
MAP Protocol	VS_A	ADMI_350_M1				116				491	313	205.76	223.20	
MAP Protocol	VS_A	ADMI_350_M1				132				480	378	205.73	223.20	
MAP Protocol	VS_A	ADMI_350_M1				149				513	387	205.75	223.23	
MAP Protocol	VS_A	ADMI_350_M1				166				542	313	205.81	223.08	
MAP Protocol	VS_A	ADMI_350_M1				182				572	230	205.89	222.86	
MAP Protocol	VS_A	ADMI_350_M1				199				604	252	205.92	222.76	
MAP Protocol	VS_A	ADMI_350_M1				216				610	256	205.94	222.73	
MAP Protocol	VS_A	ADMI_350_M1				232				601	260	205.94	222.66	
MAP Protocol	VS_A	ADMI_350_M1				249				614	252	205.96	222.60	
MAP Protocol	VS_A	ADMI_350_M1				266				611	250	205.99	222.62	
MAP Protocol	VS_A	ADMI_350_M1				282				611	245	206.00	222.66	
MAP Protocol	VS_A	ADMI_350_M1				299				616	251	206.00	222.65	
MAP Protocol	VS_A	ADMI_350_M1				316				610	249	205.99	222.62	
MAP Protocol	VS_A	ADMI_350_M1				332				604	244	205.96	222.62	
MAP Protocol	VS_A	ADMI_350_M1				349				608	250	205.94	222.60	
MAP Protocol	VS_A	ADMI_350_M1				366				614	246	205.93	222.51	
MAP Protocol	VS_A	ADMI_350_M1				382				616	243	205.95	222.44	
MAP Protocol	VS_A	ADMI_350_M1				399				605	251	205.99	222.37	
MAP Protocol	VS_A	ADMI_350_M1				416				600	257	205.99	222.40	
MAP Protocol	VS_A	ADMI_350_M1				432				601	242	206.01	222.43	
MAP Protocol	VS_A	ADMI_350_M1				449				614	248	206.01	222.48	
MAP Protocol	VS_A	ADMI_350_M1				466				616	253	205.99	222.60	
MAP Protocol	VS_A	ADMI_350_M1				482				657	293	206.11	222.63	
MAP Protocol	VS_A	ADMI_350_M1				499				697	345	206.28	222.68	
MAP Protocol	VS_A	ADMI_350_M1				516				742	385	206.48	222.52	
MAP Protocol	VS_A	ADMI_350_M1				532				752	551	206.54	222.40	
MAP Protocol	VS_A	ADMI_350_M1				549				778	682			
MAP Protocol	VS_A	ADMI_350_M1				566				847	738			
MAP Protocol	VS_A	ADMI_350_M1				582				805	733			
MAP Protocol	VS_A	ADMI_350_M1				599				813	618	206.75	221.87	
MAP Protocol	VS_A	ADMI_350_M1				599	Instruction Element							
MAP Protocol	VS_A	ADMI_350_M1				615				807	607	206.74	221.69	
MAP Protocol	VS_A	ADMI_350_M1				632				813	631	206.69	221.65	
MAP Protocol	VS_A	ADMI_350_M1				649				807	627	206.64	221.66	
MAP Protocol	VS_A	ADMI_350_M1				665				810	632	206.61	221.71	
MAP Protocol	VS_A	ADMI_350_M1				682				813	626	206.59	221.73	
MAP Protocol	VS_A	ADMI_350_M1				699				820	624	206.56	221.77	
MAP Protocol	VS_A	ADMI_350_M1				715				813	637	206.55	221.75	
MAP Protocol	VS_A	ADMI_350_M1				732				804	623	206.57	221.66	
MAP Protocol	VS_A	ADMI_350_M1				749				812	628	206.57	221.62	
MAP Protocol	VS_A	ADMI_350_M1				765				810	625	206.58	221.56	
MAP Protocol	VS_A	ADMI_350_M1				782				812	623	206.56	221.54	
