StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_669_M1				12				623	321	198.34	214.01	
MAP Protocol	VS_A	ADMI_669_M1				29				624	324	198.34	213.99	
MAP Protocol	VS_A	ADMI_669_M1				46				624	317	198.37	213.98	
MAP Protocol	VS_A	ADMI_669_M1				62				621	323	198.44	213.96	
MAP Protocol	VS_A	ADMI_669_M1				79				679	354	198.58	214.02	
MAP Protocol	VS_A	ADMI_669_M1				96				718	412	198.77	213.74	
MAP Protocol	VS_A	ADMI_669_M1				112				721	417	198.67	213.75	
MAP Protocol	VS_A	ADMI_669_M1				125	Instruction Element							
MAP Protocol	VS_A	ADMI_669_M1				129				724	418	198.64	213.80	
MAP Protocol	VS_A	ADMI_669_M1				146				726	422	198.59	213.84	
MAP Protocol	VS_A	ADMI_669_M1				162				725	418	198.55	213.77	
MAP Protocol	VS_A	ADMI_669_M1				179				727	424	198.55	213.79	
MAP Protocol	VS_A	ADMI_669_M1				196				725	425	198.56	213.76	
MAP Protocol	VS_A	ADMI_669_M1				212				727	420	198.53	213.73	
MAP Protocol	VS_A	ADMI_669_M1				229				726	421	198.52	213.71	
MAP Protocol	VS_A	ADMI_669_M1				246				726	422	198.57	213.67	
MAP Protocol	VS_A	ADMI_669_M1				262				724	422	198.56	213.67	
MAP Protocol	VS_A	ADMI_669_M1				279				729	426	198.50	213.69	
MAP Protocol	VS_A	ADMI_669_M1				296				722	425	198.45	213.71	
MAP Protocol	VS_A	ADMI_669_M1				312				726	423	198.40	213.74	
MAP Protocol	VS_A	ADMI_669_M1				329				717	423	198.40	213.74	
MAP Protocol	VS_A	ADMI_669_M1				346				715	424	198.39	213.64	
MAP Protocol	VS_A	ADMI_669_M1				362				718	419	198.36	213.53	
MAP Protocol	VS_A	ADMI_669_M1				379				721	417	198.35	213.46	
MAP Protocol	VS_A	ADMI_669_M1				396				716	420	198.34	213.39	
