StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_228_P2				116								
MAP Protocol	VS_B	ADMI_228_P2				133								
MAP Protocol	VS_B	ADMI_228_P2				150								
MAP Protocol	VS_B	ADMI_228_P2				166								
MAP Protocol	VS_B	ADMI_228_P2				183								
MAP Protocol	VS_B	ADMI_228_P2				200								
MAP Protocol	VS_B	ADMI_228_P2				216								
MAP Protocol	VS_B	ADMI_228_P2				233								
MAP Protocol	VS_B	ADMI_228_P2				249								
MAP Protocol	VS_B	ADMI_228_P2				266								
MAP Protocol	VS_B	ADMI_228_P2				283								
MAP Protocol	VS_B	ADMI_228_P2				299								
MAP Protocol	VS_B	ADMI_228_P2				316								
MAP Protocol	VS_B	ADMI_228_P2				333								
MAP Protocol	VS_B	ADMI_228_P2				349								
MAP Protocol	VS_B	ADMI_228_P2				366								
MAP Protocol	VS_B	ADMI_228_P2				383								
MAP Protocol	VS_B	ADMI_228_P2				399								
MAP Protocol	VS_B	ADMI_228_P2				416								
MAP Protocol	VS_B	ADMI_228_P2				433								
MAP Protocol	VS_B	ADMI_228_P2				449								
MAP Protocol	VS_B	ADMI_228_P2				466								
MAP Protocol	VS_B	ADMI_228_P2				483								
MAP Protocol	VS_B	ADMI_228_P2				499								
MAP Protocol	VS_B	ADMI_228_P2				516								
MAP Protocol	VS_B	ADMI_228_P2				533								
MAP Protocol	VS_B	ADMI_228_P2				549								
MAP Protocol	VS_B	ADMI_228_P2				566								
MAP Protocol	VS_B	ADMI_228_P2				583								
MAP Protocol	VS_B	ADMI_228_P2				599								
MAP Protocol	VS_B	ADMI_228_P2				616								
MAP Protocol	VS_B	ADMI_228_P2				632								
MAP Protocol	VS_B	ADMI_228_P2				649								
MAP Protocol	VS_B	ADMI_228_P2				666								
MAP Protocol	VS_B	ADMI_228_P2				682								
MAP Protocol	VS_B	ADMI_228_P2				699								
MAP Protocol	VS_B	ADMI_228_P2				716								
MAP Protocol	VS_B	ADMI_228_P2				732								
MAP Protocol	VS_B	ADMI_228_P2				749								
