StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_350_P1				30				171	371	202.61	162.44	
MAP Protocol	VS_B	ADMI_350_P1				47				175	383	202.54	162.49	
MAP Protocol	VS_B	ADMI_350_P1				64				186	367	202.59	162.35	
MAP Protocol	VS_B	ADMI_350_P1				80				176	375	202.72	162.51	
MAP Protocol	VS_B	ADMI_350_P1				97				182	372	202.93	162.65	
MAP Protocol	VS_B	ADMI_350_P1				114				175	365	203.25	162.82	
MAP Protocol	VS_B	ADMI_350_P1				130				179	367	203.62	163.19	
MAP Protocol	VS_B	ADMI_350_P1				147				174	368	204.07	163.58	
MAP Protocol	VS_B	ADMI_350_P1				164				121	335	204.60	164.36	
MAP Protocol	VS_B	ADMI_350_P1				181				181	368	205.01	165.33	
MAP Protocol	VS_B	ADMI_350_P1				197								
MAP Protocol	VS_B	ADMI_350_P1				214				170	359	206.11	167.17	
MAP Protocol	VS_B	ADMI_350_P1				231				70	363	206.58	167.99	
MAP Protocol	VS_B	ADMI_350_P1				247				177	358	207.34	168.91	
MAP Protocol	VS_B	ADMI_350_P1				264				132	279			
MAP Protocol	VS_B	ADMI_350_P1				281				166	353	208.49	170.29	
MAP Protocol	VS_B	ADMI_350_P1				297				180	367	209.79	167.26	
MAP Protocol	VS_B	ADMI_350_P1				314				182	367	210.15	167.19	
MAP Protocol	VS_B	ADMI_350_P1				331				179	376	210.42	167.02	
MAP Protocol	VS_B	ADMI_350_P1				347				186	375	210.61	166.66	
MAP Protocol	VS_B	ADMI_350_P1				364				180	371	210.74	166.28	
MAP Protocol	VS_B	ADMI_350_P1				380				187	369	210.84	165.83	
MAP Protocol	VS_B	ADMI_350_P1				397				187	370	210.97	165.29	
MAP Protocol	VS_B	ADMI_350_P1				414				184	370	211.16	164.68	
MAP Protocol	VS_B	ADMI_350_P1				430				186	372	211.46	164.08	
MAP Protocol	VS_B	ADMI_350_P1				447				227	388	211.98	163.38	
MAP Protocol	VS_B	ADMI_350_P1				464				382	538	212.97	162.28	
MAP Protocol	VS_B	ADMI_350_P1				480								
MAP Protocol	VS_B	ADMI_350_P1				497								
MAP Protocol	VS_B	ADMI_350_P1				513								
MAP Protocol	VS_B	ADMI_350_P1				530								
MAP Protocol	VS_B	ADMI_350_P1				547								
MAP Protocol	VS_B	ADMI_350_P1				563								
MAP Protocol	VS_B	ADMI_350_P1				580								
MAP Protocol	VS_B	ADMI_350_P1				597								
MAP Protocol	VS_B	ADMI_350_P1				613								
MAP Protocol	VS_B	ADMI_350_P1				630								
MAP Protocol	VS_B	ADMI_350_P1				647								
MAP Protocol	VS_B	ADMI_350_P1				663								
MAP Protocol	VS_B	ADMI_350_P1				680								
MAP Protocol	VS_B	ADMI_350_P1				697								
MAP Protocol	VS_B	ADMI_350_P1				714								
MAP Protocol	VS_B	ADMI_350_P1				730								
MAP Protocol	VS_B	ADMI_350_P1				734	Instruction Element							
MAP Protocol	VS_B	ADMI_350_P1				747								
MAP Protocol	VS_B	ADMI_350_P1				764								
MAP Protocol	VS_B	ADMI_350_P1				780								
MAP Protocol	VS_B	ADMI_350_P1				797								
MAP Protocol	VS_B	ADMI_350_P1				814								
MAP Protocol	VS_B	ADMI_350_P1				831								
MAP Protocol	VS_B	ADMI_350_P1				848								
MAP Protocol	VS_B	ADMI_350_P1				864				1206	869	235.71	129.34	
MAP Protocol	VS_B	ADMI_350_P1				881								
MAP Protocol	VS_B	ADMI_350_P1				897								
MAP Protocol	VS_B	ADMI_350_P1				914				1184	895	232.71	133.46	
MAP Protocol	VS_B	ADMI_350_P1				930				1314	888	232.56	132.37	
MAP Protocol	VS_B	ADMI_350_P1				947				1301	887	231.76	133.14	
MAP Protocol	VS_B	ADMI_350_P1				964				1306	883	230.97	133.90	
MAP Protocol	VS_B	ADMI_350_P1				980				1314	878	230.19	134.71	
MAP Protocol	VS_B	ADMI_350_P1				996				1129	879	229.45	135.50	
MAP Protocol	VS_B	ADMI_350_P1				1013				1114	872	228.72	136.18	
MAP Protocol	VS_B	ADMI_350_P1				1030				1117	875	228.00	136.87	
MAP Protocol	VS_B	ADMI_350_P1				1046				1123	874	227.19	137.52	
MAP Protocol	VS_B	ADMI_350_P1				1063				1074	814	226.18	138.29	
