StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_522_M1				31				627	327	202.88	184.53	
MAP Protocol	VS_B	ADMI_522_M1				48				618	329	202.88	184.62	
MAP Protocol	VS_B	ADMI_522_M1				65				619	328	202.89	184.56	
MAP Protocol	VS_B	ADMI_522_M1				81				618	333	202.90	184.57	
MAP Protocol	VS_B	ADMI_522_M1				98				600	357	203.03	184.53	
MAP Protocol	VS_B	ADMI_522_M1				115				606	351	203.02	184.50	
MAP Protocol	VS_B	ADMI_522_M1				131				608	346	202.92	184.60	
MAP Protocol	VS_B	ADMI_522_M1				148				610	349	202.89	184.68	
MAP Protocol	VS_B	ADMI_522_M1				165				617	325	202.83	184.40	
MAP Protocol	VS_B	ADMI_522_M1				181				620	322	202.79	184.38	
MAP Protocol	VS_B	ADMI_522_M1				198				614	323	202.74	184.37	
MAP Protocol	VS_B	ADMI_522_M1				215				619	321	202.65	184.37	
MAP Protocol	VS_B	ADMI_522_M1				231				613	321	202.59	184.37	
MAP Protocol	VS_B	ADMI_522_M1				248				613	326	202.52	184.27	
MAP Protocol	VS_B	ADMI_522_M1				265				611	327	202.46	184.26	
MAP Protocol	VS_B	ADMI_522_M1				281				612	322	202.40	184.17	
MAP Protocol	VS_B	ADMI_522_M1				298				610	327	202.35	184.15	
MAP Protocol	VS_B	ADMI_522_M1				314				606	324	202.28	184.10	
MAP Protocol	VS_B	ADMI_522_M1				331				611	328	202.20	184.02	
MAP Protocol	VS_B	ADMI_522_M1				348				607	323	202.14	184.09	
MAP Protocol	VS_B	ADMI_522_M1				364				608	325	202.07	184.05	
MAP Protocol	VS_B	ADMI_522_M1				381				609	327	202.00	184.06	
MAP Protocol	VS_B	ADMI_522_M1				398				609	329	201.94	184.03	
MAP Protocol	VS_B	ADMI_522_M1				414				607	329	201.87	184.03	
MAP Protocol	VS_B	ADMI_522_M1				431				614	331	201.81	184.03	
MAP Protocol	VS_B	ADMI_522_M1				448				601	328	201.77	184.00	
