StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_076_M1				42				234	284	203.19	183.18	
MAP Protocol	VS_B	ADMI_076_M1				58				254	274	203.29	183.24	
MAP Protocol	VS_B	ADMI_076_M1				75				265	278	203.33	183.21	
MAP Protocol	VS_B	ADMI_076_M1				92				256	285	203.27	183.22	
MAP Protocol	VS_B	ADMI_076_M1				108				256	294	203.23	183.18	
MAP Protocol	VS_B	ADMI_076_M1				125				262	284	203.21	183.17	
MAP Protocol	VS_B	ADMI_076_M1				142				255	289	203.19	183.14	
MAP Protocol	VS_B	ADMI_076_M1				158				262	288	203.17	183.13	
MAP Protocol	VS_B	ADMI_076_M1				175				254	281	203.17	183.13	
MAP Protocol	VS_B	ADMI_076_M1				192				254	290	203.17	183.16	
MAP Protocol	VS_B	ADMI_076_M1				208				261	287	203.17	183.16	
MAP Protocol	VS_B	ADMI_076_M1				225				266	287	203.17	183.15	
MAP Protocol	VS_B	ADMI_076_M1				241				264	293	203.17	183.12	
MAP Protocol	VS_B	ADMI_076_M1				258				256	292	203.15	183.12	
MAP Protocol	VS_B	ADMI_076_M1				275				259	288	203.13	183.12	
MAP Protocol	VS_B	ADMI_076_M1				291				257	286	203.11	183.11	
MAP Protocol	VS_B	ADMI_076_M1				308				262	290	203.09	183.08	
MAP Protocol	VS_B	ADMI_076_M1				325				259	295	203.09	182.95	
MAP Protocol	VS_B	ADMI_076_M1				341				261	295	203.07	182.96	
MAP Protocol	VS_B	ADMI_076_M1				358				259	291	203.06	182.96	
MAP Protocol	VS_B	ADMI_076_M1				375				252	291	203.04	182.96	
MAP Protocol	VS_B	ADMI_076_M1				391				304	302	203.21	182.86	
MAP Protocol	VS_B	ADMI_076_M1				408				467	345	203.84	182.73	
MAP Protocol	VS_B	ADMI_076_M1				425				532	384	204.30	182.56	
MAP Protocol	VS_B	ADMI_076_M1				441				635	421	204.65	182.36	
MAP Protocol	VS_B	ADMI_076_M1				458				654	443	204.82	182.23	
MAP Protocol	VS_B	ADMI_076_M1				475				661	446	204.75	182.21	
MAP Protocol	VS_B	ADMI_076_M1				491				660	447	204.73	182.15	
MAP Protocol	VS_B	ADMI_076_M1				508				663	444	204.69	182.17	
MAP Protocol	VS_B	ADMI_076_M1				525				666	443	204.67	182.14	
MAP Protocol	VS_B	ADMI_076_M1				541				657	444	204.66	182.13	
MAP Protocol	VS_B	ADMI_076_M1				558								
MAP Protocol	VS_B	ADMI_076_M1				575				653	432	204.66	182.07	
MAP Protocol	VS_B	ADMI_076_M1				591				660	437	204.64	182.08	
MAP Protocol	VS_B	ADMI_076_M1				608				660	437	204.63	182.07	
MAP Protocol	VS_B	ADMI_076_M1				624	Instruction Element							
MAP Protocol	VS_B	ADMI_076_M1				625				657	436	204.62	182.07	
MAP Protocol	VS_B	ADMI_076_M1				641				657	437	204.62	182.03	
MAP Protocol	VS_B	ADMI_076_M1				658				653	442	204.62	182.00	
MAP Protocol	VS_B	ADMI_076_M1				675				656	438	204.63	182.00	
MAP Protocol	VS_B	ADMI_076_M1				691				663	445	204.63	181.99	
MAP Protocol	VS_B	ADMI_076_M1				708				660	444	204.62	182.03	
MAP Protocol	VS_B	ADMI_076_M1				725				655	444	204.63	182.01	
MAP Protocol	VS_B	ADMI_076_M1				741				666	451	204.58	182.13	
MAP Protocol	VS_B	ADMI_076_M1				758				656	449	204.59	182.00	
MAP Protocol	VS_B	ADMI_076_M1				775				658	449	204.53	181.99	
MAP Protocol	VS_B	ADMI_076_M1				791				652	443	204.55	181.98	
MAP Protocol	VS_B	ADMI_076_M1				808				657	450	204.53	182.06	
MAP Protocol	VS_B	ADMI_076_M1				825				664	452	204.58	181.98	
MAP Protocol	VS_B	ADMI_076_M1				841				656	448	204.60	181.98	
MAP Protocol	VS_B	ADMI_076_M1				858				659	450	204.68	182.00	
MAP Protocol	VS_B	ADMI_076_M1				875								
MAP Protocol	VS_B	ADMI_076_M1				891				702	372	204.62	183.42	
MAP Protocol	VS_B	ADMI_076_M1				908				724	385			
MAP Protocol	VS_B	ADMI_076_M1				925				703	378	204.71	183.28	
MAP Protocol	VS_B	ADMI_076_M1				941				708	378	204.91	182.29	
MAP Protocol	VS_B	ADMI_076_M1				958				710	377	204.86	182.27	
MAP Protocol	VS_B	ADMI_076_M1				975				704	374	204.82	182.13	
MAP Protocol	VS_B	ADMI_076_M1				991				709	377	204.79	182.19	
MAP Protocol	VS_B	ADMI_076_M1				1008				704	375	204.74	182.07	
MAP Protocol	VS_B	ADMI_076_M1				1025				711	374	204.73	182.07	
MAP Protocol	VS_B	ADMI_076_M1				1041				708	377	204.73	182.08	
MAP Protocol	VS_B	ADMI_076_M1				1058				703	377	204.74	182.08	
MAP Protocol	VS_B	ADMI_076_M1				1074								
MAP Protocol	VS_B	ADMI_076_M1				1091								
MAP Protocol	VS_B	ADMI_076_M1				1107				686	390	204.64	182.21	
