StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_467_M1				41				255	350	190.37	316.19	
MAP Protocol	VS_A	ADMI_467_M1				58				229	385	190.34	314.12	
MAP Protocol	VS_A	ADMI_467_M1				74				282	335	190.05	314.15	
MAP Protocol	VS_A	ADMI_467_M1				91				236	367	189.69	314.44	
MAP Protocol	VS_A	ADMI_467_M1				108				239	376	189.33	314.62	
MAP Protocol	VS_A	ADMI_467_M1				124				226	384	189.02	314.81	
MAP Protocol	VS_A	ADMI_467_M1				141				230	391	188.69	314.95	
MAP Protocol	VS_A	ADMI_467_M1				158				251	375	188.42	314.99	
MAP Protocol	VS_A	ADMI_467_M1				174				231	358	188.19	314.97	
MAP Protocol	VS_A	ADMI_467_M1				191				241	363	187.98	314.75	
MAP Protocol	VS_A	ADMI_467_M1				208				250	296	187.80	314.77	
MAP Protocol	VS_A	ADMI_467_M1				224				253	269	187.60	314.75	
MAP Protocol	VS_A	ADMI_467_M1				241				253	268	187.37	314.74	
MAP Protocol	VS_A	ADMI_467_M1				258				225	309	187.16	314.81	
MAP Protocol	VS_A	ADMI_467_M1				274				256	265	186.96	314.90	
MAP Protocol	VS_A	ADMI_467_M1				291				235	289	186.73	315.87	
MAP Protocol	VS_A	ADMI_467_M1				308				224	285			
MAP Protocol	VS_A	ADMI_467_M1				324				232	273	185.81	323.04	
MAP Protocol	VS_A	ADMI_467_M1				341				227	292	186.50	316.66	
MAP Protocol	VS_A	ADMI_467_M1				357				221	274	185.96	321.81	
MAP Protocol	VS_A	ADMI_467_M1				374				225	249	186.62	316.12	
MAP Protocol	VS_A	ADMI_467_M1				391				247	246	186.65	316.13	
MAP Protocol	VS_A	ADMI_467_M1				407				241	251	186.74	316.11	
MAP Protocol	VS_A	ADMI_467_M1				424				341	264	187.07	316.34	
MAP Protocol	VS_A	ADMI_467_M1				441				446	231	187.57	316.34	
MAP Protocol	VS_A	ADMI_467_M1				457								
MAP Protocol	VS_A	ADMI_467_M1				474								
MAP Protocol	VS_A	ADMI_467_M1				491								
MAP Protocol	VS_A	ADMI_467_M1				508								
MAP Protocol	VS_A	ADMI_467_M1				524								
MAP Protocol	VS_A	ADMI_467_M1				541								
MAP Protocol	VS_A	ADMI_467_M1				552	Instruction Element							
MAP Protocol	VS_A	ADMI_467_M1				557								
MAP Protocol	VS_A	ADMI_467_M1				574								
MAP Protocol	VS_A	ADMI_467_M1				591								
MAP Protocol	VS_A	ADMI_467_M1				607								
MAP Protocol	VS_A	ADMI_467_M1				624								
MAP Protocol	VS_A	ADMI_467_M1				641								
MAP Protocol	VS_A	ADMI_467_M1				658								
MAP Protocol	VS_A	ADMI_467_M1				674								
MAP Protocol	VS_A	ADMI_467_M1				691								
MAP Protocol	VS_A	ADMI_467_M1				708								
MAP Protocol	VS_A	ADMI_467_M1				724								
MAP Protocol	VS_A	ADMI_467_M1				741								
MAP Protocol	VS_A	ADMI_467_M1				758								
MAP Protocol	VS_A	ADMI_467_M1				775								
MAP Protocol	VS_A	ADMI_467_M1				792								
MAP Protocol	VS_A	ADMI_467_M1				810								
MAP Protocol	VS_A	ADMI_467_M1				824								
MAP Protocol	VS_A	ADMI_467_M1				841								
MAP Protocol	VS_A	ADMI_467_M1				858								
MAP Protocol	VS_A	ADMI_467_M1				874								
MAP Protocol	VS_A	ADMI_467_M1				891								
MAP Protocol	VS_A	ADMI_467_M1				907								
MAP Protocol	VS_A	ADMI_467_M1				924								
MAP Protocol	VS_A	ADMI_467_M1				940								
MAP Protocol	VS_A	ADMI_467_M1				957								
MAP Protocol	VS_A	ADMI_467_M1				974								
MAP Protocol	VS_A	ADMI_467_M1				990								
MAP Protocol	VS_A	ADMI_467_M1				1007								
MAP Protocol	VS_A	ADMI_467_M1				1024								
MAP Protocol	VS_A	ADMI_467_M1				1040								
MAP Protocol	VS_A	ADMI_467_M1				1057								
MAP Protocol	VS_A	ADMI_467_M1				1074								
MAP Protocol	VS_A	ADMI_467_M1				1090								
MAP Protocol	VS_A	ADMI_467_M1				1107								
MAP Protocol	VS_A	ADMI_467_M1				1124				745	364	249.26	314.33	
MAP Protocol	VS_A	ADMI_467_M1				1140								
MAP Protocol	VS_A	ADMI_467_M1				1158								
MAP Protocol	VS_A	ADMI_467_M1				1174				711	374	220.00	308.40	
MAP Protocol	VS_A	ADMI_467_M1				1190				659	303	189.15	315.93	
MAP Protocol	VS_A	ADMI_467_M1				1207				675	348	189.12	315.96	
MAP Protocol	VS_A	ADMI_467_M1				1224				645	342	189.08	316.06	
MAP Protocol	VS_A	ADMI_467_M1				1240				705	399	189.50	314.82	
MAP Protocol	VS_A	ADMI_467_M1				1257				645	289	189.15	316.03	
MAP Protocol	VS_A	ADMI_467_M1				1274				664	355	189.20	316.07	
MAP Protocol	VS_A	ADMI_467_M1				1291				667	389	189.47	315.21	
MAP Protocol	VS_A	ADMI_467_M1				1307				666	370	189.56	315.13	
MAP Protocol	VS_A	ADMI_467_M1				1324				651	395	189.62	315.09	
MAP Protocol	VS_A	ADMI_467_M1				1341				658	390	189.68	315.11	
MAP Protocol	VS_A	ADMI_467_M1				1357				660	388	189.60	315.04	
MAP Protocol	VS_A	ADMI_467_M1				1374				676	392	189.61	315.22	
MAP Protocol	VS_A	ADMI_467_M1				1390				658	384	189.60	315.32	
MAP Protocol	VS_A	ADMI_467_M1				1407				666	379	189.52	315.35	
MAP Protocol	VS_A	ADMI_467_M1				1424				551	355	189.34	315.64	
MAP Protocol	VS_A	ADMI_467_M1				1440				541	296	189.21	315.56	
MAP Protocol	VS_A	ADMI_467_M1				1457				545	330	189.10	316.35	
MAP Protocol	VS_A	ADMI_467_M1				1474				553	317	189.15	316.14	
MAP Protocol	VS_A	ADMI_467_M1				1490				549	303	189.24	315.92	
MAP Protocol	VS_A	ADMI_467_M1				1507				555	301	189.28	315.95	
MAP Protocol	VS_A	ADMI_467_M1				1524				565	271	189.33	316.02	
MAP Protocol	VS_A	ADMI_467_M1				1540				559	321	189.33	316.14	
MAP Protocol	VS_A	ADMI_467_M1				1557				556	290	189.39	316.08	
MAP Protocol	VS_A	ADMI_467_M1				1574				557	308	189.44	316.09	
MAP Protocol	VS_A	ADMI_467_M1				1590				559	301	189.50	316.13	
MAP Protocol	VS_A	ADMI_467_M1				1607				543	294	189.56	316.26	
MAP Protocol	VS_A	ADMI_467_M1				1624				547	297	189.70	316.13	
MAP Protocol	VS_A	ADMI_467_M1				1640								
MAP Protocol	VS_A	ADMI_467_M1				1657								
MAP Protocol	VS_A	ADMI_467_M1				1673				536	291	190.03	315.82	
MAP Protocol	VS_A	ADMI_467_M1				1690				534	295	190.06	315.91	
MAP Protocol	VS_A	ADMI_467_M1				1707				561	275	190.12	315.88	
MAP Protocol	VS_A	ADMI_467_M1				1723				664	311	190.45	315.97	
MAP Protocol	VS_A	ADMI_467_M1				1740				692	308	190.63	315.87	
MAP Protocol	VS_A	ADMI_467_M1				1757				680	327	190.63	315.92	
MAP Protocol	VS_A	ADMI_467_M1				1773				684	330	190.68	315.90	
MAP Protocol	VS_A	ADMI_467_M1				1790				679	333	190.73	315.93	
MAP Protocol	VS_A	ADMI_467_M1				1807				676	329	190.86	315.76	
MAP Protocol	VS_A	ADMI_467_M1				1823				681	330	190.93	315.69	
MAP Protocol	VS_A	ADMI_467_M1				1840				685	331	191.04	315.51	
MAP Protocol	VS_A	ADMI_467_M1				1856				670	332	191.11	315.64	
