StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_467_P1				38				203	364	192.36	197.43	
MAP Protocol	VS_A	ADMI_467_P1				54				199	364	192.40	197.38	
MAP Protocol	VS_A	ADMI_467_P1				71				196	365	192.42	197.37	
MAP Protocol	VS_A	ADMI_467_P1				88				199	363	192.43	197.39	
MAP Protocol	VS_A	ADMI_467_P1				104				202	361	192.43	197.42	
MAP Protocol	VS_A	ADMI_467_P1				121				194	358	192.42	197.43	
MAP Protocol	VS_A	ADMI_467_P1				138				192	358	192.40	197.45	
MAP Protocol	VS_A	ADMI_467_P1				154				194	357	192.36	197.47	
MAP Protocol	VS_A	ADMI_467_P1				171				195	355	192.33	197.39	
MAP Protocol	VS_A	ADMI_467_P1				188				192	358	192.30	197.35	
MAP Protocol	VS_A	ADMI_467_P1				204				191	354	192.28	197.28	
MAP Protocol	VS_A	ADMI_467_P1				221				191	354	192.27	197.27	
MAP Protocol	VS_A	ADMI_467_P1				238				189	351	192.26	197.30	
MAP Protocol	VS_A	ADMI_467_P1				254				186	355	192.24	197.40	
MAP Protocol	VS_A	ADMI_467_P1				271				184	350	192.19	197.53	
MAP Protocol	VS_A	ADMI_467_P1				288				188	352	192.15	197.58	
MAP Protocol	VS_A	ADMI_467_P1				304				187	355	192.11	197.55	
MAP Protocol	VS_A	ADMI_467_P1				321				185	347	192.04	197.59	
MAP Protocol	VS_A	ADMI_467_P1				338				187	347	191.98	197.54	
MAP Protocol	VS_A	ADMI_467_P1				354				186	349	191.94	197.42	
MAP Protocol	VS_A	ADMI_467_P1				371				181	347	191.90	197.32	
MAP Protocol	VS_A	ADMI_467_P1				387				182	344	191.84	197.33	
MAP Protocol	VS_A	ADMI_467_P1				404				181	346	191.81	197.28	
MAP Protocol	VS_A	ADMI_467_P1				421				179	346	191.80	197.26	
MAP Protocol	VS_A	ADMI_467_P1				437				181	341	191.79	197.28	
MAP Protocol	VS_A	ADMI_467_P1				454				179	340	191.79	197.35	
MAP Protocol	VS_A	ADMI_467_P1				471				178	341	191.79	197.41	
MAP Protocol	VS_A	ADMI_467_P1				487				178	342	191.80	197.40	
MAP Protocol	VS_A	ADMI_467_P1				504				174	339	191.79	197.40	
MAP Protocol	VS_A	ADMI_467_P1				521				172	339	191.79	197.38	
MAP Protocol	VS_A	ADMI_467_P1				537				169	333	191.79	197.30	
MAP Protocol	VS_A	ADMI_467_P1				554				168	335	191.78	197.25	
MAP Protocol	VS_A	ADMI_467_P1				571				167	331	191.79	197.16	
MAP Protocol	VS_A	ADMI_467_P1				587				168	333	191.79	197.12	
MAP Protocol	VS_A	ADMI_467_P1				599	Instruction Element							
MAP Protocol	VS_A	ADMI_467_P1				604				170	334	191.79	197.13	
MAP Protocol	VS_A	ADMI_467_P1				621				164	331	191.80	197.16	
MAP Protocol	VS_A	ADMI_467_P1				637				163	329	191.82	197.28	
MAP Protocol	VS_A	ADMI_467_P1				654				156	327	191.83	197.41	
MAP Protocol	VS_A	ADMI_467_P1				671				162	326	191.85	197.46	
MAP Protocol	VS_A	ADMI_467_P1				687				158	325	191.92	197.40	
MAP Protocol	VS_A	ADMI_467_P1				704				160	321	191.96	197.37	
MAP Protocol	VS_A	ADMI_467_P1				721				157	320	192.00	197.37	
MAP Protocol	VS_A	ADMI_467_P1				737				153	329	192.08	197.25	
MAP Protocol	VS_A	ADMI_467_P1				754				156	317	192.13	197.14	
MAP Protocol	VS_A	ADMI_467_P1				771				149	323	192.17	197.12	
MAP Protocol	VS_A	ADMI_467_P1				787				150	323	192.25	197.03	
MAP Protocol	VS_A	ADMI_467_P1				804				150	320	192.30	196.97	
MAP Protocol	VS_A	ADMI_467_P1				821				153	321	192.33	196.99	
MAP Protocol	VS_A	ADMI_467_P1				837				149	319	192.36	197.06	
MAP Protocol	VS_A	ADMI_467_P1				854				144	315	192.41	197.10	
MAP Protocol	VS_A	ADMI_467_P1				870				142	317	192.44	197.10	
