StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_228_P1				25								
MAP Protocol	VS_A	ADMI_228_P1				42								
MAP Protocol	VS_A	ADMI_228_P1				59								
MAP Protocol	VS_A	ADMI_228_P1				75								
MAP Protocol	VS_A	ADMI_228_P1				92								
MAP Protocol	VS_A	ADMI_228_P1				109								
MAP Protocol	VS_A	ADMI_228_P1				125								
MAP Protocol	VS_A	ADMI_228_P1				142								
MAP Protocol	VS_A	ADMI_228_P1				159								
MAP Protocol	VS_A	ADMI_228_P1				175								
MAP Protocol	VS_A	ADMI_228_P1				192								
MAP Protocol	VS_A	ADMI_228_P1				209								
MAP Protocol	VS_A	ADMI_228_P1				225								
MAP Protocol	VS_A	ADMI_228_P1				242								
MAP Protocol	VS_A	ADMI_228_P1				259								
MAP Protocol	VS_A	ADMI_228_P1				275								
MAP Protocol	VS_A	ADMI_228_P1				292								
MAP Protocol	VS_A	ADMI_228_P1				309								
MAP Protocol	VS_A	ADMI_228_P1				325								
MAP Protocol	VS_A	ADMI_228_P1				342								
MAP Protocol	VS_A	ADMI_228_P1				359								
MAP Protocol	VS_A	ADMI_228_P1				375								
MAP Protocol	VS_A	ADMI_228_P1				392								
MAP Protocol	VS_A	ADMI_228_P1				409								
MAP Protocol	VS_A	ADMI_228_P1				425								
MAP Protocol	VS_A	ADMI_228_P1				442								
MAP Protocol	VS_A	ADMI_228_P1				459								
MAP Protocol	VS_A	ADMI_228_P1				475								
MAP Protocol	VS_A	ADMI_228_P1				492								
MAP Protocol	VS_A	ADMI_228_P1				509								
MAP Protocol	VS_A	ADMI_228_P1				525								
MAP Protocol	VS_A	ADMI_228_P1				542								
MAP Protocol	VS_A	ADMI_228_P1				558								
MAP Protocol	VS_A	ADMI_228_P1				575								
MAP Protocol	VS_A	ADMI_228_P1				592								
MAP Protocol	VS_A	ADMI_228_P1				608								
MAP Protocol	VS_A	ADMI_228_P1				625								
MAP Protocol	VS_A	ADMI_228_P1				633	Instruction Element							
MAP Protocol	VS_A	ADMI_228_P1				642								
MAP Protocol	VS_A	ADMI_228_P1				658								
MAP Protocol	VS_A	ADMI_228_P1				675								
MAP Protocol	VS_A	ADMI_228_P1				692								
MAP Protocol	VS_A	ADMI_228_P1				708								
MAP Protocol	VS_A	ADMI_228_P1				725								
MAP Protocol	VS_A	ADMI_228_P1				742								
MAP Protocol	VS_A	ADMI_228_P1				759								
MAP Protocol	VS_A	ADMI_228_P1				775								
MAP Protocol	VS_A	ADMI_228_P1				792								
MAP Protocol	VS_A	ADMI_228_P1				809								
MAP Protocol	VS_A	ADMI_228_P1				825								
MAP Protocol	VS_A	ADMI_228_P1				842								
MAP Protocol	VS_A	ADMI_228_P1				859								
MAP Protocol	VS_A	ADMI_228_P1				875								
MAP Protocol	VS_A	ADMI_228_P1				892								
MAP Protocol	VS_A	ADMI_228_P1				908								
MAP Protocol	VS_A	ADMI_228_P1				925								
MAP Protocol	VS_A	ADMI_228_P1				942								
