StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_543_M1				51				588	365	256.87	273.66	
MAP Protocol	VS_B	ADMI_543_M1				67				592	340	257.24	277.36	
MAP Protocol	VS_B	ADMI_543_M1				84				584	345	256.31	268.84	
MAP Protocol	VS_B	ADMI_543_M1				101				585	364	257.52	280.53	
MAP Protocol	VS_B	ADMI_543_M1				117				570	385			
MAP Protocol	VS_B	ADMI_543_M1				134				466	371	255.15	262.19	
MAP Protocol	VS_B	ADMI_543_M1				151				287	310	254.70	263.32	
MAP Protocol	VS_B	ADMI_543_M1				167				181	305	255.13	270.34	
MAP Protocol	VS_B	ADMI_543_M1				184				220	319	255.12	270.64	
MAP Protocol	VS_B	ADMI_543_M1				201				217	308	255.37	273.35	
MAP Protocol	VS_B	ADMI_543_M1				217				191	282	256.22	280.51	
MAP Protocol	VS_B	ADMI_543_M1				234				206	303	255.19	269.44	
MAP Protocol	VS_B	ADMI_543_M1				250				234	328	254.94	267.07	
MAP Protocol	VS_B	ADMI_543_M1				267				193	306	255.75	275.24	
MAP Protocol	VS_B	ADMI_543_M1				284				180	275	255.92	277.11	
MAP Protocol	VS_B	ADMI_543_M1				300				171	269	256.46	282.79	
MAP Protocol	VS_B	ADMI_543_M1				317				156	279	256.69	285.18	
MAP Protocol	VS_B	ADMI_543_M1				334				175	277	256.11	279.41	
MAP Protocol	VS_B	ADMI_543_M1				350				171	272	256.24	280.63	
MAP Protocol	VS_B	ADMI_543_M1				367				199	314	255.10	268.95	
MAP Protocol	VS_B	ADMI_543_M1				384				171	311	256.31	280.03	
MAP Protocol	VS_B	ADMI_543_M1				400				216	349	255.01	266.11	
MAP Protocol	VS_B	ADMI_543_M1				417				223	340	255.33	267.62	
MAP Protocol	VS_B	ADMI_543_M1				434				192	320	256.33	276.14	
MAP Protocol	VS_B	ADMI_543_M1				450				202	321	256.21	274.74	
MAP Protocol	VS_B	ADMI_543_M1				467				188	301	256.32	275.47	
MAP Protocol	VS_B	ADMI_543_M1				484				179	288	257.34	284.34	
MAP Protocol	VS_B	ADMI_543_M1				500				180	289	256.69	277.40	
MAP Protocol	VS_B	ADMI_543_M1				517				215	312			
MAP Protocol	VS_B	ADMI_543_M1				534								
MAP Protocol	VS_B	ADMI_543_M1				550								
MAP Protocol	VS_B	ADMI_543_M1				567								
MAP Protocol	VS_B	ADMI_543_M1				583								
MAP Protocol	VS_B	ADMI_543_M1				600	Instruction Element							
MAP Protocol	VS_B	ADMI_543_M1				600								
MAP Protocol	VS_B	ADMI_543_M1				617								
MAP Protocol	VS_B	ADMI_543_M1				633								
MAP Protocol	VS_B	ADMI_543_M1				650								
MAP Protocol	VS_B	ADMI_543_M1				667								
MAP Protocol	VS_B	ADMI_543_M1				683								
MAP Protocol	VS_B	ADMI_543_M1				700								
MAP Protocol	VS_B	ADMI_543_M1				717								
MAP Protocol	VS_B	ADMI_543_M1				733								
MAP Protocol	VS_B	ADMI_543_M1				750				645	398	261.59	286.82	
MAP Protocol	VS_B	ADMI_543_M1				767				644	392	261.29	282.52	
MAP Protocol	VS_B	ADMI_543_M1				783								
MAP Protocol	VS_B	ADMI_543_M1				800				652	358	262.71	292.09	
MAP Protocol	VS_B	ADMI_543_M1				817								
MAP Protocol	VS_B	ADMI_543_M1				833								
MAP Protocol	VS_B	ADMI_543_M1				850								
MAP Protocol	VS_B	ADMI_543_M1				867								
MAP Protocol	VS_B	ADMI_543_M1				883								
MAP Protocol	VS_B	ADMI_543_M1				900								
MAP Protocol	VS_B	ADMI_543_M1				917								
MAP Protocol	VS_B	ADMI_543_M1				933				655	331	264.20	292.08	
MAP Protocol	VS_B	ADMI_543_M1				950				661	345	260.80	292.65	
MAP Protocol	VS_B	ADMI_543_M1				967				649	331	262.78	292.49	
MAP Protocol	VS_B	ADMI_543_M1				983				696	387	261.67	286.60	
MAP Protocol	VS_B	ADMI_543_M1				1000				695	387	262.71	276.75	
MAP Protocol	VS_B	ADMI_543_M1				1017				716	368	262.70	276.53	
MAP Protocol	VS_B	ADMI_543_M1				1033				693	402	262.78	276.40	
MAP Protocol	VS_B	ADMI_543_M1				1050				725	351			
MAP Protocol	VS_B	ADMI_543_M1				1066				695	401	262.97	281.92	
MAP Protocol	VS_B	ADMI_543_M1				1083				679	404	263.06	276.43	
MAP Protocol	VS_B	ADMI_543_M1				1100				694	412	263.46	273.71	
MAP Protocol	VS_B	ADMI_543_M1				1116				701	400	263.14	278.33	
MAP Protocol	VS_B	ADMI_543_M1				1133				686	404	263.43	273.05	
MAP Protocol	VS_B	ADMI_543_M1				1150				682	392	263.57	276.21	
MAP Protocol	VS_B	ADMI_543_M1				1166				708	382	263.64	276.20	
MAP Protocol	VS_B	ADMI_543_M1				1183				706	377	263.68	276.05	
MAP Protocol	VS_B	ADMI_543_M1				1200				709	380	263.70	276.18	
MAP Protocol	VS_B	ADMI_543_M1				1216				707	377	263.75	276.09	
MAP Protocol	VS_B	ADMI_543_M1				1233				707	378	263.84	275.79	
MAP Protocol	VS_B	ADMI_543_M1				1250				711	379	263.93	275.59	
MAP Protocol	VS_B	ADMI_543_M1				1266				703	416	264.04	275.40	
MAP Protocol	VS_B	ADMI_543_M1				1283				649	624	264.19	274.93	
MAP Protocol	VS_B	ADMI_543_M1				1300				628	747	264.29	274.63	
MAP Protocol	VS_B	ADMI_543_M1				1316				617	757	264.34	274.81	
MAP Protocol	VS_B	ADMI_543_M1				1333				621	765	264.35	274.52	
MAP Protocol	VS_B	ADMI_543_M1				1350				630	763	264.37	274.47	
MAP Protocol	VS_B	ADMI_543_M1				1366				624	761	264.37	274.59	
MAP Protocol	VS_B	ADMI_543_M1				1383				625	762	264.36	274.23	
MAP Protocol	VS_B	ADMI_543_M1				1400				629	765	264.35	274.10	
MAP Protocol	VS_B	ADMI_543_M1				1416				627	766	264.38	273.98	
MAP Protocol	VS_B	ADMI_543_M1				1433				629	764	264.40	273.87	
MAP Protocol	VS_B	ADMI_543_M1				1450				628	766	264.44	273.86	
MAP Protocol	VS_B	ADMI_543_M1				1466				632	807	264.51	274.05	
MAP Protocol	VS_B	ADMI_543_M1				1483				631	846	264.60	273.80	
MAP Protocol	VS_B	ADMI_543_M1				1500				632	845	264.60	273.77	
MAP Protocol	VS_B	ADMI_543_M1				1516				636	841	264.63	274.03	
MAP Protocol	VS_B	ADMI_543_M1				1533				632	848	264.63	274.02	
MAP Protocol	VS_B	ADMI_543_M1				1550				630	848	264.61	273.72	
MAP Protocol	VS_B	ADMI_543_M1				1566				635	847	264.58	273.86	
MAP Protocol	VS_B	ADMI_543_M1				1583				634	850	264.54	273.53	
MAP Protocol	VS_B	ADMI_543_M1				1599				629	849	264.50	273.49	
MAP Protocol	VS_B	ADMI_543_M1				1616				630	850	264.44	273.48	
MAP Protocol	VS_B	ADMI_543_M1				1633				629	851	264.37	273.72	
MAP Protocol	VS_B	ADMI_543_M1				1649				628	855	264.26	273.53	
MAP Protocol	VS_B	ADMI_543_M1				1666				633	854	264.15	273.81	
MAP Protocol	VS_B	ADMI_543_M1				1683				628	855	264.05	273.86	
MAP Protocol	VS_B	ADMI_543_M1				1699				624	848	263.96	273.90	
MAP Protocol	VS_B	ADMI_543_M1				1716				625	858	263.83	273.93	
MAP Protocol	VS_B	ADMI_543_M1				1733				629	852	263.68	273.91	
MAP Protocol	VS_B	ADMI_543_M1				1749				625	850	263.56	273.89	
MAP Protocol	VS_B	ADMI_543_M1				1766				619	852	263.43	273.84	
MAP Protocol	VS_B	ADMI_543_M1				1783				634	837			
MAP Protocol	VS_B	ADMI_543_M1				1799				637	839			
MAP Protocol	VS_B	ADMI_543_M1				1816				636	844			
MAP Protocol	VS_B	ADMI_543_M1				1833				624	871	262.80	275.63	
MAP Protocol	VS_B	ADMI_543_M1				1849				639	840			
MAP Protocol	VS_B	ADMI_543_M1				1866								
MAP Protocol	VS_B	ADMI_543_M1				1883				633	849			
MAP Protocol	VS_B	ADMI_543_M1				1899				621	881	262.93	271.34	
MAP Protocol	VS_B	ADMI_543_M1				1916				642	846			
MAP Protocol	VS_B	ADMI_543_M1				1933				641	849			
MAP Protocol	VS_B	ADMI_543_M1				1949				635	868			
MAP Protocol	VS_B	ADMI_543_M1				1966								
MAP Protocol	VS_B	ADMI_543_M1				1983				638	828			
MAP Protocol	VS_B	ADMI_543_M1				1999				733	858			
MAP Protocol	VS_B	ADMI_543_M1				2016				778	870	262.59	276.69	
MAP Protocol	VS_B	ADMI_543_M1				2033				780	870			
MAP Protocol	VS_B	ADMI_543_M1				2049				777	886			
MAP Protocol	VS_B	ADMI_543_M1				2066				782	870	261.86	272.65	
MAP Protocol	VS_B	ADMI_543_M1				2082				773	877	261.98	274.06	
