StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_076_P1				28				191	322	238.10	139.47	
MAP Protocol	VS_A	ADMI_076_P1				45				193	310	237.88	139.40	
MAP Protocol	VS_A	ADMI_076_P1				62				198	315	237.65	139.46	
MAP Protocol	VS_A	ADMI_076_P1				78				201	311	237.42	139.53	
MAP Protocol	VS_A	ADMI_076_P1				95				192	311	237.21	139.47	
MAP Protocol	VS_A	ADMI_076_P1				112				207	312	236.95	139.50	
MAP Protocol	VS_A	ADMI_076_P1				128				234	331	236.77	139.56	
MAP Protocol	VS_A	ADMI_076_P1				145				275	374	236.76	139.49	
MAP Protocol	VS_A	ADMI_076_P1				162				259	374	236.59	139.50	
MAP Protocol	VS_A	ADMI_076_P1				178				271	372	236.43	139.61	
MAP Protocol	VS_A	ADMI_076_P1				195				271	372	236.28	139.67	
MAP Protocol	VS_A	ADMI_076_P1				212				274	364	236.13	139.71	
MAP Protocol	VS_A	ADMI_076_P1				228				287	371	235.97	139.88	
MAP Protocol	VS_A	ADMI_076_P1				245				277	368	235.79	140.00	
MAP Protocol	VS_A	ADMI_076_P1				262				268	376	235.59	140.10	
MAP Protocol	VS_A	ADMI_076_P1				278				278	355	235.37	140.11	
MAP Protocol	VS_A	ADMI_076_P1				295				277	352	235.14	140.11	
MAP Protocol	VS_A	ADMI_076_P1				312				287	358	234.89	140.24	
MAP Protocol	VS_A	ADMI_076_P1				328				269	357	234.64	140.27	
MAP Protocol	VS_A	ADMI_076_P1				345				266	368	234.38	140.30	
MAP Protocol	VS_A	ADMI_076_P1				362				280	370	234.13	140.27	
MAP Protocol	VS_A	ADMI_076_P1				378				267	378	233.84	140.34	
