StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_516_P1				25				324	388	249.93	232.14	
MAP Protocol	VS_A	ADMI_516_P1				42				429	387	250.24	232.32	
MAP Protocol	VS_A	ADMI_516_P1				58				512	382	250.44	232.30	
MAP Protocol	VS_A	ADMI_516_P1				75				530	385	250.45	232.31	
MAP Protocol	VS_A	ADMI_516_P1				92				528	387	250.42	232.23	
MAP Protocol	VS_A	ADMI_516_P1				108				524	387	250.37	232.24	
MAP Protocol	VS_A	ADMI_516_P1				125				527	384	250.27	232.15	
MAP Protocol	VS_A	ADMI_516_P1				142				523	380	250.20	232.07	
MAP Protocol	VS_A	ADMI_516_P1				158				525	384	250.07	232.11	
MAP Protocol	VS_A	ADMI_516_P1				175				530	386	249.92	232.12	
MAP Protocol	VS_A	ADMI_516_P1				192				528	386	249.76	232.17	
MAP Protocol	VS_A	ADMI_516_P1				208				525	384	249.59	232.33	
MAP Protocol	VS_A	ADMI_516_P1				225				526	383	249.42	232.45	
MAP Protocol	VS_A	ADMI_516_P1				242								
MAP Protocol	VS_A	ADMI_516_P1				258								
MAP Protocol	VS_A	ADMI_516_P1				275								
MAP Protocol	VS_A	ADMI_516_P1				291								
MAP Protocol	VS_A	ADMI_516_P1				308								
MAP Protocol	VS_A	ADMI_516_P1				325								
MAP Protocol	VS_A	ADMI_516_P1				341								
MAP Protocol	VS_A	ADMI_516_P1				358								
MAP Protocol	VS_A	ADMI_516_P1				375								
MAP Protocol	VS_A	ADMI_516_P1				391								
MAP Protocol	VS_A	ADMI_516_P1				408								
MAP Protocol	VS_A	ADMI_516_P1				425								
MAP Protocol	VS_A	ADMI_516_P1				441								
MAP Protocol	VS_A	ADMI_516_P1				458								
MAP Protocol	VS_A	ADMI_516_P1				475								
MAP Protocol	VS_A	ADMI_516_P1				491								
MAP Protocol	VS_A	ADMI_516_P1				508								
MAP Protocol	VS_A	ADMI_516_P1				525								
MAP Protocol	VS_A	ADMI_516_P1				541								
MAP Protocol	VS_A	ADMI_516_P1				558								
MAP Protocol	VS_A	ADMI_516_P1				575								
MAP Protocol	VS_A	ADMI_516_P1				591								
MAP Protocol	VS_A	ADMI_516_P1				608								
MAP Protocol	VS_A	ADMI_516_P1				625								
MAP Protocol	VS_A	ADMI_516_P1				641								
MAP Protocol	VS_A	ADMI_516_P1				658								
MAP Protocol	VS_A	ADMI_516_P1				675								
MAP Protocol	VS_A	ADMI_516_P1				691								
MAP Protocol	VS_A	ADMI_516_P1				708								
MAP Protocol	VS_A	ADMI_516_P1				724								
MAP Protocol	VS_A	ADMI_516_P1				741								
MAP Protocol	VS_A	ADMI_516_P1				758								
MAP Protocol	VS_A	ADMI_516_P1				774								
MAP Protocol	VS_A	ADMI_516_P1				791								
MAP Protocol	VS_A	ADMI_516_P1				807				720	347	280.25	234.93	
MAP Protocol	VS_A	ADMI_516_P1				824								
MAP Protocol	VS_A	ADMI_516_P1				841								
MAP Protocol	VS_A	ADMI_516_P1				844	Instruction Element							
MAP Protocol	VS_A	ADMI_516_P1				857								
MAP Protocol	VS_A	ADMI_516_P1				874								
MAP Protocol	VS_A	ADMI_516_P1				891								
MAP Protocol	VS_A	ADMI_516_P1				907								
MAP Protocol	VS_A	ADMI_516_P1				924								
MAP Protocol	VS_A	ADMI_516_P1				941								
MAP Protocol	VS_A	ADMI_516_P1				957								
MAP Protocol	VS_A	ADMI_516_P1				974								
MAP Protocol	VS_A	ADMI_516_P1				991								
MAP Protocol	VS_A	ADMI_516_P1				1007								
MAP Protocol	VS_A	ADMI_516_P1				1024								
MAP Protocol	VS_A	ADMI_516_P1				1041								
MAP Protocol	VS_A	ADMI_516_P1				1057								
MAP Protocol	VS_A	ADMI_516_P1				1074								
MAP Protocol	VS_A	ADMI_516_P1				1090								
MAP Protocol	VS_A	ADMI_516_P1				1107								
MAP Protocol	VS_A	ADMI_516_P1				1124								
MAP Protocol	VS_A	ADMI_516_P1				1141				630	533	249.41	231.55	
MAP Protocol	VS_A	ADMI_516_P1				1157				624	535	249.49	231.56	
MAP Protocol	VS_A	ADMI_516_P1				1174				630	530	249.56	231.57	
MAP Protocol	VS_A	ADMI_516_P1				1191				630	532	249.64	231.42	
MAP Protocol	VS_A	ADMI_516_P1				1207				628	533	249.72	231.54	
MAP Protocol	VS_A	ADMI_516_P1				1224				627	530	249.80	231.37	
MAP Protocol	VS_A	ADMI_516_P1				1241				629	531	249.86	231.47	
MAP Protocol	VS_A	ADMI_516_P1				1257				630	529	249.93	231.49	
MAP Protocol	VS_A	ADMI_516_P1				1274				626	526	250.01	231.54	
MAP Protocol	VS_A	ADMI_516_P1				1291				619	506	250.07	231.70	
MAP Protocol	VS_A	ADMI_516_P1				1307				622	506	250.16	231.67	
MAP Protocol	VS_A	ADMI_516_P1				1324				619	506	250.24	231.81	
MAP Protocol	VS_A	ADMI_516_P1				1341				623	503	250.30	231.72	
