StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_515_M1				32				609	403	230.49	260.25	
MAP Protocol	VS_A	ADMI_515_M1				49				611	397	230.50	260.19	
MAP Protocol	VS_A	ADMI_515_M1				66				613	389	230.51	260.22	
MAP Protocol	VS_A	ADMI_515_M1				82				612	392	230.51	260.25	
MAP Protocol	VS_A	ADMI_515_M1				99				609	393	230.52	260.26	
MAP Protocol	VS_A	ADMI_515_M1				116				611	394	230.53	260.28	
MAP Protocol	VS_A	ADMI_515_M1				132				610	401	230.53	260.27	
MAP Protocol	VS_A	ADMI_515_M1				149				610	402	230.53	260.37	
MAP Protocol	VS_A	ADMI_515_M1				166				611	403	230.55	260.32	
MAP Protocol	VS_A	ADMI_515_M1				182				609	400	230.57	260.55	
MAP Protocol	VS_A	ADMI_515_M1				199				608	399	230.60	260.47	
MAP Protocol	VS_A	ADMI_515_M1				215				606	400	230.60	260.35	
MAP Protocol	VS_A	ADMI_515_M1				232				608	393	230.60	260.33	
MAP Protocol	VS_A	ADMI_515_M1				249				608	404	230.58	260.32	
MAP Protocol	VS_A	ADMI_515_M1				265				607	404	230.57	260.35	
MAP Protocol	VS_A	ADMI_515_M1				282				609	404	230.58	260.35	
MAP Protocol	VS_A	ADMI_515_M1				299				608	404	230.58	260.38	
MAP Protocol	VS_A	ADMI_515_M1				315				611	400	230.56	260.48	
MAP Protocol	VS_A	ADMI_515_M1				332				610	406	230.53	260.58	
MAP Protocol	VS_A	ADMI_515_M1				349				609	401	230.53	260.60	
MAP Protocol	VS_A	ADMI_515_M1				365				609	397	230.55	260.65	
MAP Protocol	VS_A	ADMI_515_M1				382				610	399	230.54	260.67	
MAP Protocol	VS_A	ADMI_515_M1				399				609	403	230.53	260.52	
MAP Protocol	VS_A	ADMI_515_M1				415				608	399	230.54	260.53	
MAP Protocol	VS_A	ADMI_515_M1				432				609	401	230.56	260.48	
MAP Protocol	VS_A	ADMI_515_M1				449				610	399	230.61	260.39	
MAP Protocol	VS_A	ADMI_515_M1				465				606	400	230.64	260.46	
MAP Protocol	VS_A	ADMI_515_M1				482				606	399	230.68	260.39	
MAP Protocol	VS_A	ADMI_515_M1				499				609	408	230.68	260.43	
MAP Protocol	VS_A	ADMI_515_M1				515				614	414	230.72	260.35	
MAP Protocol	VS_A	ADMI_515_M1				532				664	465	230.93	260.47	
MAP Protocol	VS_A	ADMI_515_M1				549				664	479	231.02	260.34	
MAP Protocol	VS_A	ADMI_515_M1				565				666	482	230.94	260.27	
MAP Protocol	VS_A	ADMI_515_M1				582				666	485	230.90	260.17	
MAP Protocol	VS_A	ADMI_515_M1				599				664	483	230.86	260.09	
MAP Protocol	VS_A	ADMI_515_M1				615	Instruction Element							
MAP Protocol	VS_A	ADMI_515_M1				615				664	488	230.86	259.97	
MAP Protocol	VS_A	ADMI_515_M1				632				667	486	230.84	259.91	
MAP Protocol	VS_A	ADMI_515_M1				648				665	485	230.78	260.06	
MAP Protocol	VS_A	ADMI_515_M1				665				663	484	230.73	260.16	
MAP Protocol	VS_A	ADMI_515_M1				682				663	486	230.71	260.29	
MAP Protocol	VS_A	ADMI_515_M1				698				663	485	230.71	260.32	
MAP Protocol	VS_A	ADMI_515_M1				715				666	490	230.71	260.38	
MAP Protocol	VS_A	ADMI_515_M1				732				667	520	230.72	260.57	
MAP Protocol	VS_A	ADMI_515_M1				748								
MAP Protocol	VS_A	ADMI_515_M1				765								
MAP Protocol	VS_A	ADMI_515_M1				782								
MAP Protocol	VS_A	ADMI_515_M1				798								
MAP Protocol	VS_A	ADMI_515_M1				815								
MAP Protocol	VS_A	ADMI_515_M1				832								
MAP Protocol	VS_A	ADMI_515_M1				848								
MAP Protocol	VS_A	ADMI_515_M1				865								
MAP Protocol	VS_A	ADMI_515_M1				882								
MAP Protocol	VS_A	ADMI_515_M1				898								
MAP Protocol	VS_A	ADMI_515_M1				915								
MAP Protocol	VS_A	ADMI_515_M1				932								
MAP Protocol	VS_A	ADMI_515_M1				948								
MAP Protocol	VS_A	ADMI_515_M1				965				697	393			
MAP Protocol	VS_A	ADMI_515_M1				982				682	446	230.65	266.09	
MAP Protocol	VS_A	ADMI_515_M1				998				681	434	230.64	266.13	
MAP Protocol	VS_A	ADMI_515_M1				1015				683	426	230.55	263.50	
MAP Protocol	VS_A	ADMI_515_M1				1032				683	426	230.59	264.10	
MAP Protocol	VS_A	ADMI_515_M1				1048				688	421	230.56	262.99	
MAP Protocol	VS_A	ADMI_515_M1				1065				694	426	230.51	260.87	
MAP Protocol	VS_A	ADMI_515_M1				1082				683	419	230.58	260.74	
MAP Protocol	VS_A	ADMI_515_M1				1098				681	398	230.65	260.81	
MAP Protocol	VS_A	ADMI_515_M1				1115				683	399	230.67	260.88	
MAP Protocol	VS_A	ADMI_515_M1				1131				688	408	230.71	260.88	
MAP Protocol	VS_A	ADMI_515_M1				1148				689	409	230.77	261.14	
MAP Protocol	VS_A	ADMI_515_M1				1165				685	398	230.81	260.63	
MAP Protocol	VS_A	ADMI_515_M1				1181				676	396	230.85	260.58	
MAP Protocol	VS_A	ADMI_515_M1				1198				679	397	230.86	260.73	
MAP Protocol	VS_A	ADMI_515_M1				1215				675	401	230.86	260.77	
MAP Protocol	VS_A	ADMI_515_M1				1231				676	399	230.85	260.80	
MAP Protocol	VS_A	ADMI_515_M1				1248				684	398	230.80	260.86	
MAP Protocol	VS_A	ADMI_515_M1				1265				689	395	230.76	260.85	
MAP Protocol	VS_A	ADMI_515_M1				1281				685	395	230.75	260.76	
MAP Protocol	VS_A	ADMI_515_M1				1298				688	399	230.74	260.79	
MAP Protocol	VS_A	ADMI_515_M1				1315				683	395	230.73	260.71	
MAP Protocol	VS_A	ADMI_515_M1				1331				682	400	230.73	260.89	
MAP Protocol	VS_A	ADMI_515_M1				1348				684	401	230.74	260.86	
MAP Protocol	VS_A	ADMI_515_M1				1365				685	399	230.76	260.95	
MAP Protocol	VS_A	ADMI_515_M1				1381				684	394	230.78	260.93	
MAP Protocol	VS_A	ADMI_515_M1				1398				684	389	230.81	260.89	
MAP Protocol	VS_A	ADMI_515_M1				1415				682	390	230.85	260.82	
MAP Protocol	VS_A	ADMI_515_M1				1431				680	392	230.85	260.83	
MAP Protocol	VS_A	ADMI_515_M1				1448				681	399	230.85	260.77	
MAP Protocol	VS_A	ADMI_515_M1				1465				684	398	230.82	260.66	
MAP Protocol	VS_A	ADMI_515_M1				1481				683	395	230.79	260.63	
MAP Protocol	VS_A	ADMI_515_M1				1498				682	393	230.74	260.63	
MAP Protocol	VS_A	ADMI_515_M1				1515				681	395	230.71	260.61	
MAP Protocol	VS_A	ADMI_515_M1				1531				682	397	230.67	260.50	
MAP Protocol	VS_A	ADMI_515_M1				1548				682	397	230.61	260.53	
MAP Protocol	VS_A	ADMI_515_M1				1564				682	398	230.55	260.60	
MAP Protocol	VS_A	ADMI_515_M1				1581				677	400	230.53	260.66	
MAP Protocol	VS_A	ADMI_515_M1				1598				683	398	230.47	260.59	
MAP Protocol	VS_A	ADMI_515_M1				1614				681	399	230.43	260.52	
MAP Protocol	VS_A	ADMI_515_M1				1631				680	401	230.38	260.58	
MAP Protocol	VS_A	ADMI_515_M1				1648				680	401	230.35	260.61	
MAP Protocol	VS_A	ADMI_515_M1				1664				685	461	230.34	260.65	
MAP Protocol	VS_A	ADMI_515_M1				1681								
MAP Protocol	VS_A	ADMI_515_M1				1698								
MAP Protocol	VS_A	ADMI_515_M1				1714								
MAP Protocol	VS_A	ADMI_515_M1				1731								
MAP Protocol	VS_A	ADMI_515_M1				1748								
MAP Protocol	VS_A	ADMI_515_M1				1764								
MAP Protocol	VS_A	ADMI_515_M1				1781								
MAP Protocol	VS_A	ADMI_515_M1				1798								
MAP Protocol	VS_A	ADMI_515_M1				1814								
MAP Protocol	VS_A	ADMI_515_M1				1831								
MAP Protocol	VS_A	ADMI_515_M1				1848								
MAP Protocol	VS_A	ADMI_515_M1				1864								
MAP Protocol	VS_A	ADMI_515_M1				1881								
MAP Protocol	VS_A	ADMI_515_M1				1898								
MAP Protocol	VS_A	ADMI_515_M1				1914								
MAP Protocol	VS_A	ADMI_515_M1				1931								
MAP Protocol	VS_A	ADMI_515_M1				1948								
MAP Protocol	VS_A	ADMI_515_M1				1964								
MAP Protocol	VS_A	ADMI_515_M1				1981				696	466	230.12	261.26	
MAP Protocol	VS_A	ADMI_515_M1				1997				686	445	229.75	263.08	
MAP Protocol	VS_A	ADMI_515_M1				2014				679	447	229.88	264.60	
MAP Protocol	VS_A	ADMI_515_M1				2031				683	431	230.25	260.93	
MAP Protocol	VS_A	ADMI_515_M1				2047				685	431	230.27	260.89	
MAP Protocol	VS_A	ADMI_515_M1				2064				685	425	230.28	260.94	
MAP Protocol	VS_A	ADMI_515_M1				2081				685	421	230.32	260.89	
MAP Protocol	VS_A	ADMI_515_M1				2097				684	418	230.38	260.76	
MAP Protocol	VS_A	ADMI_515_M1				2114				687	420	230.41	260.79	
MAP Protocol	VS_A	ADMI_515_M1				2131				684	420	230.44	260.86	
MAP Protocol	VS_A	ADMI_515_M1				2147				684	420	230.46	260.90	
MAP Protocol	VS_A	ADMI_515_M1				2164				679	411	230.52	260.66	
MAP Protocol	VS_A	ADMI_515_M1				2181				682	409	230.53	260.68	
MAP Protocol	VS_A	ADMI_515_M1				2197				679	409	230.53	260.77	
MAP Protocol	VS_A	ADMI_515_M1				2214				682	410	230.53	260.77	
MAP Protocol	VS_A	ADMI_515_M1				2231				681	411	230.54	260.73	
MAP Protocol	VS_A	ADMI_515_M1				2247				678	410	230.55	260.74	
MAP Protocol	VS_A	ADMI_515_M1				2264				680	412	230.54	260.77	
MAP Protocol	VS_A	ADMI_515_M1				2281				678	410	230.54	260.81	
MAP Protocol	VS_A	ADMI_515_M1				2297				679	408	230.53	260.86	
MAP Protocol	VS_A	ADMI_515_M1				2314				676	407	230.53	260.83	
MAP Protocol	VS_A	ADMI_515_M1				2331				674	406	230.52	260.78	
MAP Protocol	VS_A	ADMI_515_M1				2347				679	408	230.51	260.69	
MAP Protocol	VS_A	ADMI_515_M1				2364				677	410	230.50	260.67	
MAP Protocol	VS_A	ADMI_515_M1				2381				676	410	230.50	260.71	
MAP Protocol	VS_A	ADMI_515_M1				2397				678	409	230.50	260.73	
MAP Protocol	VS_A	ADMI_515_M1				2414				683	408	230.51	260.74	
MAP Protocol	VS_A	ADMI_515_M1				2431				681	408	230.52	260.74	
MAP Protocol	VS_A	ADMI_515_M1				2447				678	412	230.53	260.84	
MAP Protocol	VS_A	ADMI_515_M1				2464				679	412	230.54	260.87	
MAP Protocol	VS_A	ADMI_515_M1				2480				679	410	230.54	260.87	
MAP Protocol	VS_A	ADMI_515_M1				2497				682	411	230.55	260.85	
MAP Protocol	VS_A	ADMI_515_M1				2514				683	407	230.54	260.83	
MAP Protocol	VS_A	ADMI_515_M1				2530				679	407	230.54	260.81	
MAP Protocol	VS_A	ADMI_515_M1				2547				681	402	230.54	260.77	
MAP Protocol	VS_A	ADMI_515_M1				2564				681	406	230.53	260.77	
MAP Protocol	VS_A	ADMI_515_M1				2580				681	408	230.53	260.75	
MAP Protocol	VS_A	ADMI_515_M1				2597				680	408	230.53	260.76	
MAP Protocol	VS_A	ADMI_515_M1				2614				676	407	230.54	260.76	
MAP Protocol	VS_A	ADMI_515_M1				2630				678	407	230.54	260.75	
MAP Protocol	VS_A	ADMI_515_M1				2647				678	407	230.54	260.75	
MAP Protocol	VS_A	ADMI_515_M1				2664				682	408	230.54	260.74	
MAP Protocol	VS_A	ADMI_515_M1				2680				682	406	230.54	260.73	
MAP Protocol	VS_A	ADMI_515_M1				2697				680	406	230.55	260.72	
MAP Protocol	VS_A	ADMI_515_M1				2714				682	411	230.55	260.72	
MAP Protocol	VS_A	ADMI_515_M1				2730				682	414	230.55	260.68	
MAP Protocol	VS_A	ADMI_515_M1				2747				678	414	230.56	260.58	
MAP Protocol	VS_A	ADMI_515_M1				2764				680	409	230.56	260.51	
MAP Protocol	VS_A	ADMI_515_M1				2780				680	406	230.55	260.47	
MAP Protocol	VS_A	ADMI_515_M1				2797				680	405	230.55	260.44	
MAP Protocol	VS_A	ADMI_515_M1				2814				679	404	230.54	260.39	
MAP Protocol	VS_A	ADMI_515_M1				2830				678	405	230.52	260.32	
MAP Protocol	VS_A	ADMI_515_M1				2847				680	402	230.51	260.30	
MAP Protocol	VS_A	ADMI_515_M1				2863				684	397	230.51	260.29	
MAP Protocol	VS_A	ADMI_515_M1				2880				684	397	230.50	260.20	
MAP Protocol	VS_A	ADMI_515_M1				2897				681	399	230.48	260.16	
MAP Protocol	VS_A	ADMI_515_M1				2913				682	399	230.43	260.28	
MAP Protocol	VS_A	ADMI_515_M1				2930				683	403	230.40	260.37	
MAP Protocol	VS_A	ADMI_515_M1				2947				682	402	230.38	260.42	
MAP Protocol	VS_A	ADMI_515_M1				2963				680	403	230.37	260.42	
MAP Protocol	VS_A	ADMI_515_M1				2980				679	403	230.35	260.42	
MAP Protocol	VS_A	ADMI_515_M1				2997				679	403	230.35	260.40	
MAP Protocol	VS_A	ADMI_515_M1				3013				680	402	230.36	260.39	
MAP Protocol	VS_A	ADMI_515_M1				3030				678	402	230.37	260.41	
MAP Protocol	VS_A	ADMI_515_M1				3047				677	406	230.41	260.35	
MAP Protocol	VS_A	ADMI_515_M1				3063				677	402	230.43	260.32	
MAP Protocol	VS_A	ADMI_515_M1				3080				679	404	230.48	260.21	
MAP Protocol	VS_A	ADMI_515_M1				3097				679	399	230.51	260.25	
MAP Protocol	VS_A	ADMI_515_M1				3113				682	406	230.52	260.44	
MAP Protocol	VS_A	ADMI_515_M1				3130				679	404	230.54	260.54	
MAP Protocol	VS_A	ADMI_515_M1				3147				679	403	230.54	260.58	
MAP Protocol	VS_A	ADMI_515_M1				3163				679	405	230.54	260.57	
MAP Protocol	VS_A	ADMI_515_M1				3180				679	400	230.52	260.50	
MAP Protocol	VS_A	ADMI_515_M1				3197				677	399	230.51	260.43	
MAP Protocol	VS_A	ADMI_515_M1				3213				676	400	230.48	260.30	
MAP Protocol	VS_A	ADMI_515_M1				3230				680	399	230.42	260.38	
MAP Protocol	VS_A	ADMI_515_M1				3247				681	404	230.38	260.51	
MAP Protocol	VS_A	ADMI_515_M1				3263				677	406	230.36	260.52	
MAP Protocol	VS_A	ADMI_515_M1				3280				677	406	230.34	260.51	
MAP Protocol	VS_A	ADMI_515_M1				3296				675	405	230.34	260.41	
MAP Protocol	VS_A	ADMI_515_M1				3313				678	406	230.32	260.42	
MAP Protocol	VS_A	ADMI_515_M1				3330				676	405	230.32	260.36	
MAP Protocol	VS_A	ADMI_515_M1				3346				677	405	230.31	260.32	
MAP Protocol	VS_A	ADMI_515_M1				3363				677	406	230.30	260.25	
MAP Protocol	VS_A	ADMI_515_M1				3380				677	405	230.29	260.27	
MAP Protocol	VS_A	ADMI_515_M1				3396				678	408	230.27	260.32	
MAP Protocol	VS_A	ADMI_515_M1				3413				680	407	230.26	260.29	
MAP Protocol	VS_A	ADMI_515_M1				3430				679	406	230.25	260.32	
MAP Protocol	VS_A	ADMI_515_M1				3446				678	406	230.24	260.35	
MAP Protocol	VS_A	ADMI_515_M1				3463				680	408	230.23	260.37	
MAP Protocol	VS_A	ADMI_515_M1				3480				678	408	230.20	260.42	
MAP Protocol	VS_A	ADMI_515_M1				3496				678	407	230.19	260.41	
MAP Protocol	VS_A	ADMI_515_M1				3513				673	409	230.17	260.41	
MAP Protocol	VS_A	ADMI_515_M1				3530				676	405	230.15	260.35	
MAP Protocol	VS_A	ADMI_515_M1				3546				674	405	230.13	260.31	
MAP Protocol	VS_A	ADMI_515_M1				3563				675	405	230.10	260.33	
MAP Protocol	VS_A	ADMI_515_M1				3580				677	406	230.06	260.37	
MAP Protocol	VS_A	ADMI_515_M1				3596				680	404	230.01	260.43	
MAP Protocol	VS_A	ADMI_515_M1				3613				675	405	229.99	260.47	
MAP Protocol	VS_A	ADMI_515_M1				3623	Instruction Element							
MAP Protocol	VS_A	ADMI_515_M1				3630				671	402	229.97	260.47	
MAP Protocol	VS_A	ADMI_515_M1				3646				677	406	229.96	260.39	
MAP Protocol	VS_A	ADMI_515_M1				3663				674	406	229.94	260.35	
MAP Protocol	VS_A	ADMI_515_M1				3680				675	409	229.93	260.33	
MAP Protocol	VS_A	ADMI_515_M1				3696				674	405	229.92	260.28	
MAP Protocol	VS_A	ADMI_515_M1				3713				675	407	229.93	260.29	
MAP Protocol	VS_A	ADMI_515_M1				3730				678	406	229.94	260.33	
MAP Protocol	VS_A	ADMI_515_M1				3746				675	406	229.96	260.36	
MAP Protocol	VS_A	ADMI_515_M1				3763				675	405	229.98	260.46	
MAP Protocol	VS_A	ADMI_515_M1				3779				681	404	230.01	260.46	
MAP Protocol	VS_A	ADMI_515_M1				3796				679	406	230.07	260.28	
MAP Protocol	VS_A	ADMI_515_M1				3813				675	404	230.12	260.23	
MAP Protocol	VS_A	ADMI_515_M1				3829				676	402	230.13	260.22	
MAP Protocol	VS_A	ADMI_515_M1				3846				674	405	230.14	260.22	
MAP Protocol	VS_A	ADMI_515_M1				3863				673	405	230.14	260.18	
MAP Protocol	VS_A	ADMI_515_M1				3879				675	406	230.14	260.14	
MAP Protocol	VS_A	ADMI_515_M1				3896				679	406	230.12	260.08	
MAP Protocol	VS_A	ADMI_515_M1				3913				676	406	230.10	260.10	
MAP Protocol	VS_A	ADMI_515_M1				3929				677	407	230.08	260.17	
MAP Protocol	VS_A	ADMI_515_M1				3946				676	405	230.07	260.19	
MAP Protocol	VS_A	ADMI_515_M1				3963				676	402	230.07	260.22	
MAP Protocol	VS_A	ADMI_515_M1				3979				677	401	230.08	260.24	
MAP Protocol	VS_A	ADMI_515_M1				3996				673	403	230.08	260.25	
MAP Protocol	VS_A	ADMI_515_M1				4013				674	401	230.08	260.25	
MAP Protocol	VS_A	ADMI_515_M1				4029				674	406	230.07	260.25	
MAP Protocol	VS_A	ADMI_515_M1				4046				675	401	230.05	260.28	
MAP Protocol	VS_A	ADMI_515_M1				4063				674	400	230.02	260.35	
MAP Protocol	VS_A	ADMI_515_M1				4079				670	401	229.99	260.38	
MAP Protocol	VS_A	ADMI_515_M1				4096				669	403	229.96	260.32	
MAP Protocol	VS_A	ADMI_515_M1				4113				672	402	229.93	260.15	
MAP Protocol	VS_A	ADMI_515_M1				4129				673	405	229.88	260.19	
MAP Protocol	VS_A	ADMI_515_M1				4146				675	407	229.84	260.28	
MAP Protocol	VS_A	ADMI_515_M1				4163				674	411	229.82	260.28	
MAP Protocol	VS_A	ADMI_515_M1				4179				670	412	229.82	260.23	
MAP Protocol	VS_A	ADMI_515_M1				4196				670	412	229.81	260.24	
MAP Protocol	VS_A	ADMI_515_M1				4213				671	411	229.81	260.20	
MAP Protocol	VS_A	ADMI_515_M1				4229				671	412	229.80	260.17	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4239	Array 6  5A 1TD.bmp							
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4246				721	457	229.97	259.94	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4263				802	589	230.36	259.88	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4279		630	602	795	592	230.36	259.92	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4296		630	602	795	594	230.32	259.72	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4312		630	602	797	596	230.30	259.71	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4329		630	602	800	597	230.25	259.67	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4346		630	602	798	601	230.23	259.70	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4362		630	602	797	601	230.20	259.78	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4379		630	602	802	598	230.19	259.73	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4396		630	602	799	600	230.20	259.77	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4412		630	602	801	601	230.23	259.70	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4429		630	602	802	601	230.28	259.65	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4446		630	602	799	604	230.32	259.78	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4462		630	602	799	602	230.35	259.94	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4479		630	602	801	603	230.38	259.95	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4496		630	602	804	601	230.44	259.81	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4512		630	602	804	605	230.47	259.76	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4529		630	602	804	604	230.48	259.76	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4546		630	602	802	607	230.49	259.79	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4562		630	602	802	603	230.49	259.81	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4579		630	602	802	606	230.49	259.86	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4595		630	602	802	604	230.49	259.87	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4612		630	602	802	606	230.51	259.88	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4629		630	602	800	604	230.52	259.98	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4645				768	584	230.43	260.08	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4662				657	533	230.18	260.21	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4679		473	538	653	537	230.14	260.28	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4695		473	538	648	535	230.15	260.31	
MAP Protocol	VS_A	ADMI_515_M1	Array 6  5A 1TD.bmp	171	0	4712		473	538	640	538	230.16	260.34	
