StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_522_M1				48				239	306	206.75	217.97	
MAP Protocol	VS_A	ADMI_522_M1				65				247	305	206.77	217.96	
MAP Protocol	VS_A	ADMI_522_M1				82				247	331	206.79	217.94	
MAP Protocol	VS_A	ADMI_522_M1				98				239	373	206.86	217.70	
MAP Protocol	VS_A	ADMI_522_M1				115				242	368	206.80	217.69	
MAP Protocol	VS_A	ADMI_522_M1				132				253	360	206.81	217.64	
MAP Protocol	VS_A	ADMI_522_M1				148				237	370	206.81	217.65	
MAP Protocol	VS_A	ADMI_522_M1				165				248	368	206.80	217.64	
MAP Protocol	VS_A	ADMI_522_M1				182				242	371	206.79	217.61	
MAP Protocol	VS_A	ADMI_522_M1				198				244	373	206.79	217.58	
MAP Protocol	VS_A	ADMI_522_M1				215				241	370	206.79	217.53	
MAP Protocol	VS_A	ADMI_522_M1				231				236	372	206.78	217.47	
MAP Protocol	VS_A	ADMI_522_M1				248				239	367	206.78	217.30	
MAP Protocol	VS_A	ADMI_522_M1				265				244	369	206.74	217.26	
MAP Protocol	VS_A	ADMI_522_M1				281				246	368	206.70	217.28	
MAP Protocol	VS_A	ADMI_522_M1				298				251	370	206.64	217.36	
MAP Protocol	VS_A	ADMI_522_M1				315				248	369	206.62	217.29	
MAP Protocol	VS_A	ADMI_522_M1				331				232	368	206.61	217.28	
MAP Protocol	VS_A	ADMI_522_M1				348				240	366	206.61	217.33	
MAP Protocol	VS_A	ADMI_522_M1				365				233	363	206.62	217.39	
MAP Protocol	VS_A	ADMI_522_M1				381				231	380	206.63	217.45	
MAP Protocol	VS_A	ADMI_522_M1				398				236	376	206.66	217.47	
MAP Protocol	VS_A	ADMI_522_M1				415				368	372	207.02	217.49	
MAP Protocol	VS_A	ADMI_522_M1				431				570	366	207.81	217.47	
MAP Protocol	VS_A	ADMI_522_M1				448				660	353	208.26	217.40	
MAP Protocol	VS_A	ADMI_522_M1				465				669	338	208.29	217.29	
MAP Protocol	VS_A	ADMI_522_M1				481				670	375	208.32	217.27	
MAP Protocol	VS_A	ADMI_522_M1				498				663	381	208.34	217.32	
MAP Protocol	VS_A	ADMI_522_M1				515				663	377	208.35	217.34	
MAP Protocol	VS_A	ADMI_522_M1				532				656	388	208.36	217.39	
MAP Protocol	VS_A	ADMI_522_M1				548				657	375	208.43	217.36	
MAP Protocol	VS_A	ADMI_522_M1				565				660	381	208.51	217.39	
MAP Protocol	VS_A	ADMI_522_M1				582				659	383	208.57	217.45	
MAP Protocol	VS_A	ADMI_522_M1				598				660	383	208.58	217.50	
MAP Protocol	VS_A	ADMI_522_M1				599	Instruction Element							
MAP Protocol	VS_A	ADMI_522_M1				615				667	375	208.65	217.49	
MAP Protocol	VS_A	ADMI_522_M1				632				658	379	208.68	217.46	
MAP Protocol	VS_A	ADMI_522_M1				648				662	372	208.69	217.51	
MAP Protocol	VS_A	ADMI_522_M1				665				661	382	208.68	217.56	
MAP Protocol	VS_A	ADMI_522_M1				682				666	378	208.67	217.52	
MAP Protocol	VS_A	ADMI_522_M1				698								
MAP Protocol	VS_A	ADMI_522_M1				715				663	377	208.67	217.51	
MAP Protocol	VS_A	ADMI_522_M1				731				655	371	208.66	217.55	
MAP Protocol	VS_A	ADMI_522_M1				748				651	368	208.65	217.52	
MAP Protocol	VS_A	ADMI_522_M1				765				653	366	208.66	217.54	
MAP Protocol	VS_A	ADMI_522_M1				781				656	377	208.67	217.56	
MAP Protocol	VS_A	ADMI_522_M1				798				663	377	208.67	217.58	
MAP Protocol	VS_A	ADMI_522_M1				815				663	375	208.67	217.58	
MAP Protocol	VS_A	ADMI_522_M1				831				667	373	208.69	217.59	
MAP Protocol	VS_A	ADMI_522_M1				848				663	379	208.71	217.63	
MAP Protocol	VS_A	ADMI_522_M1				865				663	368	208.77	217.55	
MAP Protocol	VS_A	ADMI_522_M1				881				697	392	208.94	217.47	
MAP Protocol	VS_A	ADMI_522_M1				898								
MAP Protocol	VS_A	ADMI_522_M1				914								
MAP Protocol	VS_A	ADMI_522_M1				931				687	389	209.42	217.24	
MAP Protocol	VS_A	ADMI_522_M1				948				682	395	209.60	217.25	
MAP Protocol	VS_A	ADMI_522_M1				964				674	395	209.83	217.33	
MAP Protocol	VS_A	ADMI_522_M1				981				686	388	210.08	217.28	
MAP Protocol	VS_A	ADMI_522_M1				998				683	389	210.28	217.34	
MAP Protocol	VS_A	ADMI_522_M1				1014				690	385	210.47	217.46	
MAP Protocol	VS_A	ADMI_522_M1				1031				677	392	210.71	217.46	
MAP Protocol	VS_A	ADMI_522_M1				1047				680	386	210.94	217.50	
MAP Protocol	VS_A	ADMI_522_M1				1064				680	401	211.14	217.58	
MAP Protocol	VS_A	ADMI_522_M1				1081				681	384	211.39	217.57	
MAP Protocol	VS_A	ADMI_522_M1				1098				686	397	211.63	217.65	
MAP Protocol	VS_A	ADMI_522_M1				1114				685	391	211.83	217.69	
MAP Protocol	VS_A	ADMI_522_M1				1131				685	394	212.05	217.70	
MAP Protocol	VS_A	ADMI_522_M1				1148				690	398	212.19	217.73	
MAP Protocol	VS_A	ADMI_522_M1				1164				685	407	212.37	217.68	
MAP Protocol	VS_A	ADMI_522_M1				1181				683	395	212.46	217.67	
MAP Protocol	VS_A	ADMI_522_M1				1198				688	398	212.54	217.63	
MAP Protocol	VS_A	ADMI_522_M1				1214				687	389	212.54	217.58	
MAP Protocol	VS_A	ADMI_522_M1				1231				684	396	212.55	217.62	
MAP Protocol	VS_A	ADMI_522_M1				1248				679	397	212.55	217.53	
MAP Protocol	VS_A	ADMI_522_M1				1264				687	396	212.47	217.66	
MAP Protocol	VS_A	ADMI_522_M1				1281				680	394	212.39	217.72	
MAP Protocol	VS_A	ADMI_522_M1				1298				682	397	212.31	217.66	
MAP Protocol	VS_A	ADMI_522_M1				1314				683	393	212.22	217.76	
MAP Protocol	VS_A	ADMI_522_M1				1331				683	388	212.14	217.77	
MAP Protocol	VS_A	ADMI_522_M1				1348				683	391	212.04	217.81	
MAP Protocol	VS_A	ADMI_522_M1				1364				677	394	211.96	217.93	
MAP Protocol	VS_A	ADMI_522_M1				1381				686	390	211.89	217.92	
