StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_A	ADMI_421_P1				34								
MAP Protocol	VS_A	ADMI_421_P1				50								
MAP Protocol	VS_A	ADMI_421_P1				67								
MAP Protocol	VS_A	ADMI_421_P1				84								
MAP Protocol	VS_A	ADMI_421_P1				100								
MAP Protocol	VS_A	ADMI_421_P1				117								
MAP Protocol	VS_A	ADMI_421_P1				134								
MAP Protocol	VS_A	ADMI_421_P1				150								
MAP Protocol	VS_A	ADMI_421_P1				167								
MAP Protocol	VS_A	ADMI_421_P1				184								
MAP Protocol	VS_A	ADMI_421_P1				200								
MAP Protocol	VS_A	ADMI_421_P1				217								
MAP Protocol	VS_A	ADMI_421_P1				234								
MAP Protocol	VS_A	ADMI_421_P1				250								
MAP Protocol	VS_A	ADMI_421_P1				267				28	406			
MAP Protocol	VS_A	ADMI_421_P1				284								
MAP Protocol	VS_A	ADMI_421_P1				300				40	431	229.94	190.29	
MAP Protocol	VS_A	ADMI_421_P1				317				38	430	229.89	190.13	
MAP Protocol	VS_A	ADMI_421_P1				333								
MAP Protocol	VS_A	ADMI_421_P1				350								
MAP Protocol	VS_A	ADMI_421_P1				366				34	434	227.40	198.89	
MAP Protocol	VS_A	ADMI_421_P1				383				36	434	227.64	198.63	
MAP Protocol	VS_A	ADMI_421_P1				400				42	432	227.95	198.44	
MAP Protocol	VS_A	ADMI_421_P1				416				38	423	228.28	198.53	
MAP Protocol	VS_A	ADMI_421_P1				433				35	429	228.64	198.70	
MAP Protocol	VS_A	ADMI_421_P1				450				37	432	229.01	199.03	
MAP Protocol	VS_A	ADMI_421_P1				466				37	433	229.43	199.24	
MAP Protocol	VS_A	ADMI_421_P1				483				31	442	229.86	199.38	
MAP Protocol	VS_A	ADMI_421_P1				500				34	437	230.32	199.49	
MAP Protocol	VS_A	ADMI_421_P1				516				33	441	230.79	199.42	
MAP Protocol	VS_A	ADMI_421_P1				533	Instruction Element							
MAP Protocol	VS_A	ADMI_421_P1				533				47	432	231.32	199.18	
