StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_522_P1				34				168	286	232.01	127.85	
MAP Protocol	VS_B	ADMI_522_P1				51				168	282	232.02	127.95	
MAP Protocol	VS_B	ADMI_522_P1				68				170	281	232.04	128.05	
MAP Protocol	VS_B	ADMI_522_P1				84				177	290	232.06	128.19	
MAP Protocol	VS_B	ADMI_522_P1				101				165	282	232.06	128.30	
MAP Protocol	VS_B	ADMI_522_P1				118				162	288	232.06	128.39	
MAP Protocol	VS_B	ADMI_522_P1				134				178	299	232.06	128.48	
MAP Protocol	VS_B	ADMI_522_P1				151				162	290	232.10	128.52	
MAP Protocol	VS_B	ADMI_522_P1				168				150	292	232.15	128.54	
MAP Protocol	VS_B	ADMI_522_P1				184				154	284	232.18	128.56	
MAP Protocol	VS_B	ADMI_522_P1				201				162	277	232.19	128.62	
MAP Protocol	VS_B	ADMI_522_P1				218				176	281	232.20	128.69	
MAP Protocol	VS_B	ADMI_522_P1				234				181	288	232.25	128.78	
MAP Protocol	VS_B	ADMI_522_P1				251				169	291	232.33	128.82	
MAP Protocol	VS_B	ADMI_522_P1				267				175	273	232.35	128.89	
MAP Protocol	VS_B	ADMI_522_P1				284				154	283	232.36	129.02	
MAP Protocol	VS_B	ADMI_522_P1				301				159	288	232.37	129.09	
MAP Protocol	VS_B	ADMI_522_P1				317				177	289	232.38	129.12	
MAP Protocol	VS_B	ADMI_522_P1				334				157	290	232.44	129.12	
MAP Protocol	VS_B	ADMI_522_P1				351				172	288	232.51	129.11	
MAP Protocol	VS_B	ADMI_522_P1				367				165	278	232.54	129.16	
MAP Protocol	VS_B	ADMI_522_P1				384				174	284	232.56	129.21	
MAP Protocol	VS_B	ADMI_522_P1				401				164	281	232.59	129.25	
MAP Protocol	VS_B	ADMI_522_P1				417				170	283	232.63	129.28	
MAP Protocol	VS_B	ADMI_522_P1				434				191	281	232.67	129.37	
MAP Protocol	VS_B	ADMI_522_P1				451				180	291	232.69	129.42	
MAP Protocol	VS_B	ADMI_522_P1				467				178	284	232.69	129.46	
MAP Protocol	VS_B	ADMI_522_P1				484				174	296	232.69	129.52	
MAP Protocol	VS_B	ADMI_522_P1				500				355	295	233.02	129.58	
MAP Protocol	VS_B	ADMI_522_P1				517								
MAP Protocol	VS_B	ADMI_522_P1				534								
MAP Protocol	VS_B	ADMI_522_P1				550								
MAP Protocol	VS_B	ADMI_522_P1				567								
MAP Protocol	VS_B	ADMI_522_P1				584								
MAP Protocol	VS_B	ADMI_522_P1				600								
MAP Protocol	VS_B	ADMI_522_P1				617								
MAP Protocol	VS_B	ADMI_522_P1				634								
MAP Protocol	VS_B	ADMI_522_P1				650								
MAP Protocol	VS_B	ADMI_522_P1				667				1095	324	235.36	129.94	
MAP Protocol	VS_B	ADMI_522_P1				684				1175	264	235.38	129.88	
MAP Protocol	VS_B	ADMI_522_P1				690	Instruction Element							
MAP Protocol	VS_B	ADMI_522_P1				700				1170	266	235.42	129.79	
MAP Protocol	VS_B	ADMI_522_P1				717				1164	292	235.46	129.73	
MAP Protocol	VS_B	ADMI_522_P1				734				1242	248	235.47	129.74	
MAP Protocol	VS_B	ADMI_522_P1				750				1169	292	235.48	129.76	
MAP Protocol	VS_B	ADMI_522_P1				767								
MAP Protocol	VS_B	ADMI_522_P1				784								
MAP Protocol	VS_B	ADMI_522_P1				800								
MAP Protocol	VS_B	ADMI_522_P1				817								
MAP Protocol	VS_B	ADMI_522_P1				834								
MAP Protocol	VS_B	ADMI_522_P1				850								
MAP Protocol	VS_B	ADMI_522_P1				867								
MAP Protocol	VS_B	ADMI_522_P1				884				1038	343	235.71	129.71	
MAP Protocol	VS_B	ADMI_522_P1				900				821	385	235.34	129.56	
MAP Protocol	VS_B	ADMI_522_P1				917				672	394	234.88	129.67	
MAP Protocol	VS_B	ADMI_522_P1				933				665	389	234.83	129.52	
MAP Protocol	VS_B	ADMI_522_P1				950				647	395	234.83	129.51	
