StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_437_P1				29				171	207	245.21	203.19	
MAP Protocol	VS_B	ADMI_437_P1				46								
MAP Protocol	VS_B	ADMI_437_P1				63								
MAP Protocol	VS_B	ADMI_437_P1				79								
MAP Protocol	VS_B	ADMI_437_P1				96								
MAP Protocol	VS_B	ADMI_437_P1				112				208	243	243.71	203.34	
MAP Protocol	VS_B	ADMI_437_P1				129								
MAP Protocol	VS_B	ADMI_437_P1				145								
MAP Protocol	VS_B	ADMI_437_P1				162				189	228	242.90	203.43	
MAP Protocol	VS_B	ADMI_437_P1				179								
MAP Protocol	VS_B	ADMI_437_P1				195								
MAP Protocol	VS_B	ADMI_437_P1				212				130	149	242.18	203.88	
MAP Protocol	VS_B	ADMI_437_P1				229				141	111	241.93	204.02	
MAP Protocol	VS_B	ADMI_437_P1				245				130	112	241.62	203.99	
MAP Protocol	VS_B	ADMI_437_P1				262				120	119	241.29	203.94	
MAP Protocol	VS_B	ADMI_437_P1				279				147	94	240.97	204.04	
MAP Protocol	VS_B	ADMI_437_P1				295				157	105	240.64	204.16	
MAP Protocol	VS_B	ADMI_437_P1				312				160	84	240.31	204.33	
MAP Protocol	VS_B	ADMI_437_P1				329				120	115	240.00	204.47	
MAP Protocol	VS_B	ADMI_437_P1				345				169	96	239.69	204.60	
MAP Protocol	VS_B	ADMI_437_P1				362				152	111	239.41	204.60	
MAP Protocol	VS_B	ADMI_437_P1				379				164	91	239.15	204.60	
MAP Protocol	VS_B	ADMI_437_P1				395				151	97	238.89	204.60	
MAP Protocol	VS_B	ADMI_437_P1				412				182	98	238.68	204.51	
MAP Protocol	VS_B	ADMI_437_P1				429								
MAP Protocol	VS_B	ADMI_437_P1				445								
MAP Protocol	VS_B	ADMI_437_P1				462				155	118	238.24	204.85	
MAP Protocol	VS_B	ADMI_437_P1				479				207	88	238.18	204.94	
MAP Protocol	VS_B	ADMI_437_P1				495				170	121	238.18	204.94	
MAP Protocol	VS_B	ADMI_437_P1				512				387	242	238.59	204.86	
MAP Protocol	VS_B	ADMI_437_P1				528				549	344	239.18	204.65	
MAP Protocol	VS_B	ADMI_437_P1				545				682	409	239.67	204.44	
MAP Protocol	VS_B	ADMI_437_P1				546	Instruction Element							
MAP Protocol	VS_B	ADMI_437_P1				562								
MAP Protocol	VS_B	ADMI_437_P1				578								
MAP Protocol	VS_B	ADMI_437_P1				595								
MAP Protocol	VS_B	ADMI_437_P1				612				773	434	240.31	204.59	
MAP Protocol	VS_B	ADMI_437_P1				628								
MAP Protocol	VS_B	ADMI_437_P1				645								
MAP Protocol	VS_B	ADMI_437_P1				662								
MAP Protocol	VS_B	ADMI_437_P1				678								
MAP Protocol	VS_B	ADMI_437_P1				695				782	434	241.12	205.20	
MAP Protocol	VS_B	ADMI_437_P1				712				761	416	241.26	205.33	
MAP Protocol	VS_B	ADMI_437_P1				728				770	435	241.38	205.36	
MAP Protocol	VS_B	ADMI_437_P1				745								
MAP Protocol	VS_B	ADMI_437_P1				762								
MAP Protocol	VS_B	ADMI_437_P1				779								
MAP Protocol	VS_B	ADMI_437_P1				795				678	398	241.57	205.64	
MAP Protocol	VS_B	ADMI_437_P1				812				671	400	241.64	205.73	
MAP Protocol	VS_B	ADMI_437_P1				829				676	397	241.68	205.75	
MAP Protocol	VS_B	ADMI_437_P1				845				675	397	241.72	205.78	
MAP Protocol	VS_B	ADMI_437_P1				862				672	398	241.76	205.79	
MAP Protocol	VS_B	ADMI_437_P1				879				674	397	241.78	205.80	
MAP Protocol	VS_B	ADMI_437_P1				895				676	396	241.81	205.80	
MAP Protocol	VS_B	ADMI_437_P1				912				676	397	241.85	205.75	
MAP Protocol	VS_B	ADMI_437_P1				929				676	399	241.89	205.73	
MAP Protocol	VS_B	ADMI_437_P1				945				674	396	241.95	205.81	
MAP Protocol	VS_B	ADMI_437_P1				962				675	397	242.03	205.73	
MAP Protocol	VS_B	ADMI_437_P1				979				678	396	242.12	205.69	
MAP Protocol	VS_B	ADMI_437_P1				995				677	397	242.25	205.66	
MAP Protocol	VS_B	ADMI_437_P1				1012				677	397	242.38	205.71	
MAP Protocol	VS_B	ADMI_437_P1				1028				676	397	242.52	205.71	
MAP Protocol	VS_B	ADMI_437_P1				1045				677	396	242.68	205.68	
MAP Protocol	VS_B	ADMI_437_P1				1062				675	396	242.86	205.66	
