StudioProjectName	StudioTestName	ParticipantName	MediaName	MediaPosX (ADCSpx)	MediaPosY (ADCSpx)	RecordingTimestamp	StudioEventData	FixationPointX (MCSpx)	FixationPointY (MCSpx)	GazePointX (ADCSpx)	GazePointY (ADCSpx)	EyePosLeftX (ADCSmm)	EyePosLeftY (ADCSmm)	
MAP Protocol	VS_B	ADMI_023_M1				41				250	305	279.49	233.62	
MAP Protocol	VS_B	ADMI_023_M1				57				258	313	279.48	233.61	
MAP Protocol	VS_B	ADMI_023_M1				74				256	318	279.47	233.66	
MAP Protocol	VS_B	ADMI_023_M1				91				254	313	279.45	233.66	
MAP Protocol	VS_B	ADMI_023_M1				107				244	315	279.43	233.65	
MAP Protocol	VS_B	ADMI_023_M1				124				251	332	279.35	233.66	
MAP Protocol	VS_B	ADMI_023_M1				141				252	319	279.29	233.62	
MAP Protocol	VS_B	ADMI_023_M1				157				261	307	279.24	233.56	
MAP Protocol	VS_B	ADMI_023_M1				174				257	311	279.14	233.53	
MAP Protocol	VS_B	ADMI_023_M1				191				256	314	279.10	233.52	
MAP Protocol	VS_B	ADMI_023_M1				207				261	312	279.04	233.48	
MAP Protocol	VS_B	ADMI_023_M1				224				257	316	278.98	233.47	
MAP Protocol	VS_B	ADMI_023_M1				241				262	315	278.95	233.51	
MAP Protocol	VS_B	ADMI_023_M1				257				257	309	278.94	233.50	
MAP Protocol	VS_B	ADMI_023_M1				274				262	314	278.92	233.52	
MAP Protocol	VS_B	ADMI_023_M1				290				293	311	278.98	233.48	
MAP Protocol	VS_B	ADMI_023_M1				307				433	334	279.45	233.52	
MAP Protocol	VS_B	ADMI_023_M1				324				543	352	279.85	233.32	
MAP Protocol	VS_B	ADMI_023_M1				340				563	355	279.96	233.43	
MAP Protocol	VS_B	ADMI_023_M1				357				544	368	279.94	233.42	
MAP Protocol	VS_B	ADMI_023_M1				374				552	352	279.94	233.42	
MAP Protocol	VS_B	ADMI_023_M1				390				555	358	279.95	233.42	
MAP Protocol	VS_B	ADMI_023_M1				407				559	359	279.96	233.44	
MAP Protocol	VS_B	ADMI_023_M1				424				557	360	279.97	233.42	
MAP Protocol	VS_B	ADMI_023_M1				440				565	359	280.02	233.40	
MAP Protocol	VS_B	ADMI_023_M1				457				560	359	280.09	233.44	
MAP Protocol	VS_B	ADMI_023_M1				474				562	357	280.13	233.56	
MAP Protocol	VS_B	ADMI_023_M1				490				568	362	280.15	233.56	
MAP Protocol	VS_B	ADMI_023_M1				507				568	352	280.17	233.58	
MAP Protocol	VS_B	ADMI_023_M1				524				570	365	280.26	233.56	
MAP Protocol	VS_B	ADMI_023_M1				540				641	380	280.50	233.44	
MAP Protocol	VS_B	ADMI_023_M1				557				719	410	280.79	233.36	
MAP Protocol	VS_B	ADMI_023_M1				558	Instruction Element							
MAP Protocol	VS_B	ADMI_023_M1				573				717	415	280.77	233.29	
MAP Protocol	VS_B	ADMI_023_M1				590				721	405	280.69	233.20	
MAP Protocol	VS_B	ADMI_023_M1				607				718	408	280.67	233.20	
MAP Protocol	VS_B	ADMI_023_M1				623				715	406	280.64	233.17	
MAP Protocol	VS_B	ADMI_023_M1				640				714	407	280.64	233.21	
MAP Protocol	VS_B	ADMI_023_M1				657				712	410	280.64	233.25	
MAP Protocol	VS_B	ADMI_023_M1				673				716	408	280.64	233.30	
MAP Protocol	VS_B	ADMI_023_M1				690				716	411	280.66	233.35	
MAP Protocol	VS_B	ADMI_023_M1				707				716	412	280.68	233.31	
MAP Protocol	VS_B	ADMI_023_M1				723				713	409	280.75	233.37	
MAP Protocol	VS_B	ADMI_023_M1				740				709	408	280.81	233.36	
MAP Protocol	VS_B	ADMI_023_M1				757				701	406	280.83	233.32	
MAP Protocol	VS_B	ADMI_023_M1				773				711	413	280.84	233.27	
MAP Protocol	VS_B	ADMI_023_M1				790				682	396	280.76	233.21	
MAP Protocol	VS_B	ADMI_023_M1				807				674	415	280.79	233.23	
MAP Protocol	VS_B	ADMI_023_M1				824				686	406	280.77	233.20	
MAP Protocol	VS_B	ADMI_023_M1				840				671	406	280.80	233.18	
MAP Protocol	VS_B	ADMI_023_M1				857				689	404	280.77	233.17	
MAP Protocol	VS_B	ADMI_023_M1				874				673	408	280.80	233.20	
MAP Protocol	VS_B	ADMI_023_M1				890				685	404	280.76	233.21	
MAP Protocol	VS_B	ADMI_023_M1				907				671	412	280.81	233.24	
MAP Protocol	VS_B	ADMI_023_M1				924				684	403	280.77	233.22	
MAP Protocol	VS_B	ADMI_023_M1				940				677	411	280.80	233.25	
MAP Protocol	VS_B	ADMI_023_M1				957				680	411	280.77	232.92	
MAP Protocol	VS_B	ADMI_023_M1				974				678	407	280.76	232.83	
MAP Protocol	VS_B	ADMI_023_M1				990				677	408	280.73	232.69	
MAP Protocol	VS_B	ADMI_023_M1				1007				683	412	280.72	232.65	
MAP Protocol	VS_B	ADMI_023_M1				1024				674	399	280.71	232.57	
MAP Protocol	VS_B	ADMI_023_M1				1040				676	405	280.69	232.51	
MAP Protocol	VS_B	ADMI_023_M1				1057				675	411	280.68	232.51	
